match_id,competition,source_event_id,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_total_shots,away_total_shots,home_blocked_shots,away_blocked_shots,home_shots_insidebox,away_shots_insidebox,home_shots_outsidebox,away_shots_outsidebox,home_fouls,away_fouls,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_ball_possession,away_ball_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_total_passes,away_total_passes,home_passes_accurate,away_passes_accurate,home_passes,away_passes,home_expected_goals,away_expected_goals,home_goals_prevented,away_goals_prevented,stats_covered,xg_raw_present,xg_covered,xg_zero_inconsistent_with_shots,xg_both_zero,xg_placeholder_suspected,xg_analysis_eligible,xg_quality_status
202526-0877,UECL,2328217,9,0,2,3,17,6,6,3,12,5,5,1,9,6,7,5,1,2,43,57,1,1,0,0,0,7,453,603,377,521,83,86,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0878,UECL,2328211,5,2,5,5,12,13,2,6,5,8,7,5,14,8,3,10,3,3,46,54,4,1,0,0,1,5,389,457,299,363,77,79,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0879,UECL,2328215,6,4,6,8,13,16,1,4,9,13,4,3,5,13,4,5,1,1,60,40,1,2,0,0,3,4,564,378,487,282,86,75,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0880,UECL,2328210,3,8,2,5,6,19,1,6,4,12,2,7,7,7,4,8,0,3,32,68,1,0,0,0,4,1,251,561,167,486,67,87,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0183,UCL,2328095,1,8,3,8,5,20,1,4,5,13,0,7,12,14,1,8,0,6,46,54,1,2,0,0,8,1,411,452,270,355,66,79,0,2,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0184,UCL,2328096,9,0,11,3,23,4,3,1,14,4,9,0,11,5,4,3,2,1,62,38,2,1,0,0,1,7,680,422,635,377,93,89,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0185,UCL,2328101,5,2,10,7,19,13,4,4,14,9,5,4,12,15,7,3,5,2,42,58,1,2,0,0,2,4,325,466,249,392,77,84,4,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0186,UCL,2328099,4,5,3,4,14,10,7,1,10,6,4,4,6,14,2,5,4,2,49,51,0,1,0,0,4,2,494,509,417,437,84,86,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0187,UCL,2328097,7,4,6,1,19,6,6,1,13,3,6,3,10,11,5,0,2,8,75,25,2,1,0,0,3,5,819,261,743,163,91,62,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0188,UCL,2328098,2,5,4,3,9,12,3,4,4,5,5,7,14,11,6,3,2,1,50,50,3,2,0,0,4,2,487,498,419,441,86,89,0,1,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0189,UCL,2328103,3,9,7,4,13,15,3,2,9,8,4,7,11,15,9,5,2,3,53,47,4,3,0,0,6,1,486,445,406,369,84,83,3,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0190,UCL,2328100,6,5,2,2,8,10,0,3,5,7,3,3,10,10,2,3,10,1,41,59,4,1,0,0,2,4,409,608,338,540,83,89,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0191,UCL,2328102,10,5,2,5,16,12,4,2,13,5,3,7,12,13,8,3,0,2,53,47,2,4,0,0,5,8,358,306,293,228,82,75,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0192,UCL,2328105,6,8,7,7,17,20,4,5,8,11,9,9,3,14,4,6,1,1,47,53,0,1,0,0,4,4,382,424,321,378,84,89,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0193,UCL,2328104,5,4,8,2,19,8,6,2,11,6,8,2,14,15,6,4,3,0,52,48,3,2,0,0,1,3,423,413,356,324,84,78,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0194,UCL,2328107,1,5,6,10,9,18,2,3,3,13,6,5,21,4,4,6,1,1,28,72,3,1,0,0,4,1,251,684,185,597,74,87,1,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0195,UCL,2328109,7,5,4,6,17,13,6,2,13,12,4,1,9,11,9,6,0,0,51,49,2,2,0,0,4,6,432,414,364,353,84,85,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0196,UCL,2328111,9,3,8,2,22,7,5,2,17,4,5,3,5,6,10,4,0,1,63,37,1,0,0,0,2,7,546,323,463,247,85,76,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0197,UCL,2328108,7,11,6,8,18,20,5,1,11,12,7,8,10,9,1,5,1,0,49,51,0,2,0,0,7,7,474,477,421,419,89,88,1,3,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0198,UCL,2328110,5,3,10,7,25,12,10,2,16,9,9,3,8,9,13,4,1,1,61,39,1,1,0,0,4,3,565,355,505,295,89,83,3,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0199,UCL,2328106,1,8,7,0,16,12,8,4,10,10,6,2,14,17,3,3,0,1,52,48,3,3,0,0,6,0,438,416,371,361,85,87,2,3,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0200,UCL,2328112,5,2,5,5,13,9,3,2,10,8,3,1,11,21,2,6,4,1,40,60,1,2,0,0,2,3,357,520,274,437,77,84,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0454,UEL,2327958,5,1,4,5,11,10,2,4,6,5,5,5,8,5,1,3,3,3,46,54,2,1,1,1,1,4,427,510,364,449,85,88,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0455,UEL,2327955,7,4,4,3,14,11,3,4,9,6,5,5,18,14,5,5,1,0,49,51,2,1,0,0,4,6,355,372,272,288,77,77,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0456,UEL,2327951,3,11,4,7,10,19,3,1,6,11,4,8,14,14,7,5,2,0,43,57,2,2,0,0,8,2,361,489,306,420,85,86,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0457,UEL,2327952,3,2,7,2,16,7,6,3,13,5,3,2,15,13,5,5,2,0,55,45,1,2,0,0,1,1,492,396,411,318,84,80,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0458,UEL,2327956,2,5,3,5,8,15,3,5,4,6,4,9,17,11,5,4,3,0,42,58,2,3,0,0,3,1,441,630,379,575,86,91,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0459,UEL,2327959,3,4,4,3,10,9,3,2,7,6,3,3,8,15,7,3,4,0,38,62,4,2,0,0,3,3,335,578,263,498,79,86,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0460,UEL,2327954,3,8,7,6,15,16,5,2,12,14,3,2,16,10,2,4,1,0,43,57,3,1,0,0,5,1,411,540,336,464,82,86,2,3,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0461,UEL,2327953,1,2,10,6,16,15,5,7,10,10,6,5,14,21,7,5,3,2,59,41,3,5,0,0,1,1,428,302,348,221,81,73,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0462,UEL,2327957,7,2,2,3,15,7,6,2,9,6,6,1,19,14,7,2,1,2,67,33,2,2,0,0,1,3,620,308,563,247,91,80,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0881,UECL,2328219,8,2,7,3,20,9,5,4,18,4,2,5,13,10,5,5,3,1,41,59,3,3,0,0,2,7,414,589,347,507,84,86,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0882,UECL,2328221,4,4,8,4,18,8,6,0,11,7,7,1,11,13,3,4,2,1,59,41,1,4,0,0,3,3,585,406,494,319,84,79,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0883,UECL,2328218,4,2,4,3,10,7,2,2,7,4,3,3,17,9,5,5,1,2,39,61,2,0,0,0,1,1,340,521,256,426,75,82,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0884,UECL,2328225,1,9,1,12,6,25,4,4,3,18,3,7,10,11,4,6,0,0,33,67,3,2,0,0,5,1,260,546,177,482,68,88,0,3,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0885,UECL,2328226,5,3,7,6,21,11,9,2,12,8,9,3,11,15,6,5,2,1,64,36,1,1,0,0,2,3,545,307,453,210,83,68,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0886,UECL,2328223,2,3,6,4,12,11,4,4,8,7,4,4,18,22,2,8,1,2,51,49,2,4,0,0,1,1,375,355,290,290,77,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0887,UECL,2328224,5,0,4,6,11,8,2,2,7,5,4,3,12,16,2,4,2,2,44,56,4,2,0,0,0,4,377,483,286,383,76,79,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0888,UECL,2328222,4,3,8,6,17,13,5,4,6,9,11,4,8,9,7,4,1,1,53,47,1,4,0,0,1,3,490,439,424,366,87,83,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0889,UECL,2328220,4,3,2,5,7,15,1,7,3,10,4,5,11,13,0,8,1,3,41,59,1,3,0,0,1,3,350,490,281,406,80,83,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0463,UEL,2327961,2,5,5,5,9,12,2,2,6,9,3,3,10,9,4,4,3,8,57,43,0,5,0,0,3,2,599,443,509,360,85,81,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0464,UEL,2327966,11,2,8,3,22,7,3,2,15,6,7,1,13,16,5,0,0,0,59,41,0,2,0,0,2,9,524,372,460,288,88,77,3,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0465,UEL,2327963,4,4,4,1,11,7,3,2,7,6,4,1,12,14,2,4,7,1,43,57,2,4,0,0,2,3,396,537,338,473,85,88,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0466,UEL,2327960,4,5,3,4,7,14,0,5,6,12,1,2,12,6,3,4,1,1,44,56,2,1,0,0,2,0,382,485,300,418,79,86,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0467,UEL,2327968,6,3,8,4,17,7,3,0,13,4,4,3,6,8,7,1,1,2,62,38,1,2,0,0,2,3,661,409,583,334,88,82,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0468,UEL,2327965,4,2,7,2,20,5,9,1,9,1,11,4,14,9,9,2,2,2,71,29,3,4,0,1,2,4,560,241,478,163,85,68,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0469,UEL,2327962,1,4,1,8,3,15,1,3,2,9,1,6,12,15,0,5,0,1,50,50,3,1,0,0,2,0,462,448,380,376,82,84,0,2,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0470,UEL,2327964,5,3,12,3,28,6,11,0,16,3,12,3,11,11,10,2,0,2,59,41,2,1,0,1,3,4,534,376,462,298,87,79,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0471,UEL,2327967,2,10,2,6,6,20,2,4,2,11,4,9,8,10,1,10,1,3,31,69,0,1,1,0,6,2,270,595,209,527,77,89,0,4,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0890,UECL,2328235,2,6,4,1,11,9,5,2,8,7,3,2,18,11,9,7,3,1,40,60,2,5,0,0,5,2,343,559,264,483,77,86,1,3,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0891,UECL,2328229,2,9,3,2,5,18,0,7,1,15,4,3,10,8,3,4,1,4,39,61,2,3,0,0,6,2,331,522,263,441,79,84,0,3,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0892,UECL,2328231,10,3,8,4,21,8,3,1,14,7,7,1,14,11,5,2,3,1,50,50,2,1,0,1,2,7,326,333,282,272,87,82,2,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0893,UECL,2328227,8,5,4,8,20,13,8,0,13,9,7,4,14,12,2,5,2,3,68,32,2,4,0,1,4,7,647,303,563,238,87,79,3,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0894,UECL,2328233,1,2,9,14,14,21,4,5,9,12,5,9,11,8,4,4,1,1,50,50,0,2,0,0,2,1,494,469,397,383,80,82,1,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0895,UECL,2328232,3,3,3,13,9,19,3,3,4,17,5,2,17,22,1,3,0,1,48,52,3,2,0,0,2,2,368,376,262,286,71,76,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0896,UECL,2328234,3,7,7,4,13,14,3,3,8,8,5,6,10,16,7,3,2,1,58,42,0,3,0,0,7,2,499,356,396,254,79,71,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0897,UECL,2328230,1,10,3,15,5,28,1,3,2,23,3,5,8,15,2,9,1,2,39,61,2,0,0,0,7,1,340,536,264,476,78,89,0,4,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0898,UECL,2328228,7,2,4,1,16,4,5,1,9,4,7,0,24,14,3,1,3,3,62,38,2,2,0,0,1,6,528,335,421,243,80,73,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0899,UECL,2328237,5,2,3,2,13,7,5,3,11,2,2,5,10,10,5,3,2,3,46,54,0,3,0,0,2,2,393,478,298,389,76,81,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0900,UECL,2328247,6,0,4,3,13,3,3,0,10,1,3,2,13,8,6,1,0,2,61,39,0,2,0,0,0,3,577,360,500,270,87,75,1,0,-2,-2,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0901,UECL,2328249,5,5,9,5,19,15,5,5,15,11,4,4,8,18,7,4,6,2,52,48,3,5,0,0,3,2,419,399,338,313,81,78,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0902,UECL,2328248,4,1,7,0,17,3,6,2,12,2,5,1,5,6,5,4,5,1,73,27,1,2,0,1,1,3,633,246,557,180,88,73,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0903,UECL,2328251,2,1,3,1,14,4,9,2,9,4,5,0,13,11,8,5,0,3,66,34,4,1,0,1,1,2,575,301,505,219,88,73,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0904,UECL,2328243,6,2,4,1,14,3,4,0,9,2,5,1,10,14,10,1,5,2,56,44,3,0,0,1,0,4,448,366,372,282,83,77,2,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0905,UECL,2328239,5,1,4,3,9,4,0,0,6,4,3,0,10,10,2,2,5,1,64,36,1,3,0,0,1,5,522,298,466,239,89,80,0,0,1,1,True,True,True,True,True,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0906,UECL,2328252,4,2,1,2,7,8,2,4,5,6,2,2,14,5,5,4,1,2,44,56,3,2,0,0,2,2,395,504,324,421,82,84,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0907,UECL,2328238,5,3,5,1,17,9,7,5,12,5,5,4,11,15,6,7,0,4,46,54,1,2,0,0,3,3,440,501,351,428,80,85,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0908,UECL,2328246,5,4,6,4,19,9,8,1,11,5,8,4,14,17,6,2,2,2,59,41,1,2,0,0,2,5,416,307,323,214,78,70,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0909,UECL,2328245,9,2,8,1,31,4,14,1,26,1,5,3,6,1,10,1,3,0,62,38,1,1,0,0,1,5,551,347,472,261,86,75,3,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0910,UECL,2328236,7,4,8,6,23,13,8,3,9,6,14,7,10,12,8,5,0,1,70,30,2,6,0,0,4,7,581,248,523,184,90,74,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0911,UECL,2328250,2,6,8,1,13,11,3,4,5,6,8,5,5,11,1,1,0,3,57,43,4,1,0,0,5,2,542,417,453,323,84,77,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0912,UECL,2328244,11,2,8,3,23,9,4,4,17,4,6,5,4,12,8,3,1,2,71,29,0,2,0,0,1,8,782,318,732,263,94,83,4,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0913,UECL,2328242,5,2,6,5,17,8,6,1,9,6,8,2,9,11,3,4,0,0,75,25,1,1,0,0,2,2,656,214,595,146,91,68,1,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0914,UECL,2328253,14,3,6,3,26,10,6,4,24,7,2,3,4,8,7,4,7,3,59,41,4,1,0,1,2,11,475,329,400,256,84,78,5,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0915,UECL,2328240,2,4,9,1,18,7,7,2,15,6,3,1,5,2,4,0,4,1,41,59,2,1,0,0,2,1,334,522,243,419,73,80,1,3,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0916,UECL,2328241,10,1,3,9,16,17,3,7,10,11,6,6,4,11,8,7,3,2,43,57,1,3,0,0,1,9,398,515,320,436,80,85,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0201,UCL,2328113,2,6,2,8,8,17,4,3,2,12,6,5,9,12,1,3,0,2,47,53,2,0,0,0,2,1,520,602,441,536,85,89,0.25,2.23,-0.94,-0.94,True,True,True,False,False,False,True,ELIGIBLE
202526-0202,UCL,2328114,5,5,2,8,8,16,1,3,6,12,2,4,6,9,2,9,6,1,34,66,0,3,0,1,4,2,368,696,306,640,83,92,1.35,1.16,-0.57,-0.57,True,True,True,False,False,False,True,ELIGIBLE
202526-0203,UCL,2328117,4,5,0,8,5,19,1,6,5,14,0,5,13,15,1,11,1,2,30,70,2,2,1,0,5,3,294,700,223,644,76,92,1.38,1.46,1.07,1.07,True,True,True,False,False,False,True,ELIGIBLE
202526-0204,UCL,2328121,4,6,6,6,18,17,8,5,14,12,4,5,9,17,4,7,3,3,51,49,2,2,0,0,3,3,448,420,384,347,86,83,1.33,2.12,-0.03,-0.03,True,True,True,False,False,False,True,ELIGIBLE
202526-0205,UCL,2328119,2,6,4,5,6,17,0,6,4,9,2,8,13,9,2,8,1,1,28,72,2,1,0,0,6,0,288,738,189,633,66,86,1.13,2.37,-0.9,-0.9,True,True,True,False,False,False,True,ELIGIBLE
202526-0206,UCL,2328115,6,6,10,9,25,20,9,5,20,13,5,7,9,11,10,6,0,0,49,51,1,1,0,0,5,1,478,507,429,439,90,87,4,1.5,-2.38,-2.38,True,True,True,False,False,False,True,ELIGIBLE
202526-0207,UCL,2328116,4,6,3,11,10,28,3,11,6,17,4,11,10,11,2,10,1,4,25,75,2,1,0,0,5,2,232,676,174,626,75,93,0.82,1.25,-0.61,-0.61,True,True,True,False,False,False,True,ELIGIBLE
202526-0208,UCL,2328120,5,1,7,4,16,6,4,1,15,2,1,4,14,12,4,2,1,0,54,46,1,1,0,1,1,3,456,399,397,317,87,79,2.23,0.38,0.57,0.57,True,True,True,False,False,False,True,ELIGIBLE
202526-0209,UCL,2328118,8,5,8,5,19,15,3,5,14,5,5,10,11,10,7,5,2,0,39,61,3,2,0,0,3,6,395,637,341,589,86,92,1.35,0.91,0.71,0.71,True,True,True,False,False,False,True,ELIGIBLE
202526-0210,UCL,2328122,2,5,2,7,7,15,3,3,3,10,4,5,11,11,4,7,1,0,45,55,3,4,0,0,3,2,443,520,365,444,82,85,0.5,1.43,-0.9,-0.9,True,True,True,False,False,False,True,ELIGIBLE
202526-0211,UCL,2328123,5,5,2,3,11,8,4,0,9,6,2,2,8,12,7,1,1,0,58,42,1,2,0,0,3,3,576,418,515,345,89,83,1.78,1.21,-0.87,-0.87,True,True,True,False,False,False,True,ELIGIBLE
202526-0212,UCL,2328125,4,3,7,1,14,4,3,0,9,4,5,1,8,16,5,2,4,1,70,30,1,2,0,0,0,2,671,292,567,192,85,66,2.02,1.74,-0.03,-0.03,True,True,True,False,False,False,True,ELIGIBLE
202526-0213,UCL,2328127,7,2,7,0,21,4,7,2,11,3,10,1,6,10,15,2,0,0,71,29,2,3,0,0,2,6,746,306,705,246,95,80,1.85,0.14,0.8,0.8,True,True,True,False,False,False,True,ELIGIBLE
202526-0214,UCL,2328129,4,1,6,4,14,5,4,0,10,3,4,2,9,8,4,1,0,0,74,26,3,1,1,0,1,2,916,314,847,242,92,77,3.14,0.88,0.31,0.31,True,True,True,False,False,False,True,ELIGIBLE
202526-0215,UCL,2328126,4,3,5,5,12,16,3,8,8,8,4,8,14,10,4,7,2,0,46,54,2,0,0,0,3,3,404,497,342,427,85,86,1.36,1.44,0.09,0.09,True,True,True,False,False,False,True,ELIGIBLE
202526-0216,UCL,2328128,4,1,5,4,11,6,2,1,10,1,1,5,4,11,3,1,1,1,54,46,2,4,0,0,1,1,517,445,406,359,79,81,2.4,0.34,-1.26,-1.26,True,True,True,False,False,False,True,ELIGIBLE
202526-0217,UCL,2328130,4,3,9,6,15,11,2,2,6,9,9,2,8,12,7,4,3,3,58,42,1,0,0,0,1,4,572,412,515,356,90,86,0.87,1.46,0.84,0.84,True,True,True,False,False,False,True,ELIGIBLE
202526-0218,UCL,2328124,2,12,8,5,12,20,2,3,8,11,4,9,9,11,5,4,6,2,41,59,0,1,0,0,8,1,330,509,248,431,75,85,0.99,1.47,-0.93,-0.93,True,True,True,False,False,False,True,ELIGIBLE
202526-0472,UEL,2327975,10,5,15,3,36,8,11,0,25,8,11,0,8,11,16,2,2,1,71,29,1,3,0,1,3,7,525,236,456,164,87,69,2.46,1.99,-0.66,-0.66,True,True,True,False,False,False,True,ELIGIBLE
202526-0473,UEL,2327971,1,4,3,5,7,13,3,4,7,7,0,6,11,10,3,3,3,1,38,62,3,3,0,0,3,1,336,570,282,500,84,88,0.8,0.67,0.12,0.12,True,True,True,False,False,False,True,ELIGIBLE
202526-0474,UEL,2327977,2,8,6,7,10,19,2,4,6,12,4,7,11,12,2,7,1,0,33,67,2,3,1,0,7,1,229,471,149,398,65,85,0.29,2.07,-0.9,-0.9,True,True,True,False,False,False,True,ELIGIBLE
202526-0475,UEL,2327970,8,4,3,5,13,12,2,3,2,9,11,3,13,15,5,5,7,2,63,37,4,5,0,0,2,8,511,290,446,229,87,79,0.89,1.45,1.37,1.37,True,True,True,False,False,False,True,ELIGIBLE
202526-0476,UEL,2327972,6,2,5,1,18,4,7,1,11,2,7,2,13,12,5,2,0,1,60,40,2,1,0,0,2,3,502,342,411,255,82,75,1.32,0.1,-0.73,-0.73,True,True,True,False,False,False,True,ELIGIBLE
202526-0477,UEL,2327969,0,4,2,8,4,12,2,0,2,6,2,6,13,12,3,7,0,2,41,59,2,1,0,0,3,0,433,610,339,518,78,85,0.42,1.67,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0478,UEL,2327974,4,2,5,6,12,19,3,11,11,8,1,11,14,11,5,8,6,3,43,57,4,2,0,0,2,2,332,453,255,374,77,83,2.86,0.59,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0479,UEL,2327976,6,3,13,1,21,4,2,0,17,3,4,1,9,14,5,4,0,0,59,41,0,3,0,0,3,4,459,334,406,273,88,82,2.96,0.17,0.71,0.71,True,True,True,False,False,False,True,ELIGIBLE
202526-0480,UEL,2327973,11,7,5,2,23,10,7,1,19,7,4,3,9,17,11,4,3,2,50,50,0,2,0,0,4,8,282,291,181,199,64,68,3.34,1.88,0.08,0.08,True,True,True,False,False,False,True,ELIGIBLE
202526-0481,UEL,2327979,4,5,6,6,12,15,2,4,10,9,2,6,12,12,2,4,1,0,50,50,1,2,0,0,5,2,454,452,376,374,83,83,0.94,1.77,-0.83,-0.83,True,True,True,False,False,False,True,ELIGIBLE
202526-0482,UEL,2327983,7,5,6,5,17,12,4,2,12,8,5,4,11,12,2,3,2,0,57,43,0,1,0,0,3,7,519,386,451,316,87,82,2.09,1.66,0.65,0.65,True,True,True,False,False,False,True,ELIGIBLE
202526-0483,UEL,2327980,8,3,7,4,21,9,6,2,12,3,9,6,12,9,8,2,0,3,62,38,1,3,0,0,2,5,600,359,523,286,87,80,1.49,0.45,-0.77,-0.77,True,True,True,False,False,False,True,ELIGIBLE
202526-0484,UEL,2327985,2,3,3,5,10,11,5,3,8,5,2,6,17,9,5,4,1,2,47,53,2,2,0,0,2,1,407,463,308,353,76,76,1.49,0.61,0.08,0.08,True,True,True,False,False,False,True,ELIGIBLE
202526-0485,UEL,2327981,7,3,6,4,16,7,3,0,10,3,6,4,17,11,4,6,1,3,47,53,2,2,0,0,2,3,419,465,326,378,78,81,2.35,0.24,-2.47,-2.47,True,True,True,False,False,False,True,ELIGIBLE
202526-0486,UEL,2327984,6,5,6,8,19,18,7,5,14,14,5,4,8,9,6,12,0,0,35,65,2,3,0,0,3,3,278,529,211,453,76,86,2.16,1.7,-0.48,-0.48,True,True,True,False,False,False,True,ELIGIBLE
202526-0487,UEL,2327978,7,5,3,4,14,11,4,2,10,6,4,5,17,13,6,2,1,1,50,50,6,1,0,0,5,6,433,431,362,361,84,84,1.56,0.89,0.4,0.4,True,True,True,False,False,False,True,ELIGIBLE
202526-0488,UEL,2327986,4,4,2,9,7,20,1,7,3,8,4,12,9,11,3,7,2,3,26,74,4,2,1,0,3,2,222,610,146,552,66,90,1.23,1.53,0.4,0.4,True,True,True,False,False,False,True,ELIGIBLE
202526-0489,UEL,2327982,0,5,5,5,6,12,1,2,6,7,0,5,10,18,3,1,0,1,57,43,3,3,0,1,4,0,561,428,486,361,87,84,0.55,1.74,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0219,UCL,2328142,4,3,4,3,11,11,3,5,8,6,3,5,11,8,5,4,1,4,63,37,0,2,0,0,1,2,629,351,536,262,85,75,1.84,0.54,-0.19,-0.19,True,True,True,False,False,False,True,ELIGIBLE
202526-0220,UCL,2328144,11,2,10,2,25,4,4,0,18,3,7,1,14,10,11,0,2,0,66,34,1,1,0,0,0,7,584,303,514,211,88,70,4.06,1.11,-0.57,-0.57,True,True,True,False,False,False,True,ELIGIBLE
202526-0221,UCL,2328133,5,0,4,3,11,5,2,2,4,4,7,1,13,19,6,0,0,1,50,50,2,2,0,0,0,5,487,479,406,398,83,83,0.5,0.17,0.75,0.75,True,True,True,False,False,False,True,ELIGIBLE
202526-0222,UCL,2328141,2,6,4,2,9,9,3,1,5,7,4,2,22,8,6,7,0,3,35,65,4,5,0,0,3,0,307,590,227,516,74,87,0.59,1.49,-0.8,-0.8,True,True,True,False,False,False,True,ELIGIBLE
202526-0223,UCL,2328137,8,7,12,2,27,11,7,2,18,10,9,1,9,4,12,1,4,0,65,35,2,2,0,0,3,7,624,355,549,273,88,77,2.04,1.88,0.22,0.22,True,True,True,False,False,False,True,ELIGIBLE
202526-0224,UCL,2328140,7,2,5,2,15,5,3,1,10,2,5,3,7,15,4,1,0,2,65,35,0,3,0,0,2,4,790,419,732,359,93,86,2.03,0.25,-1.07,-1.07,True,True,True,False,False,False,True,ELIGIBLE
