match_id,fotmob_fetch_status,detail_identity_verified,detail_score_verified,detail_chronology_verified,xg_disposition
202122-0452,OK,True,True,True,NO_PUBLIC_XG
202122-0404,OK,True,True,True,NO_PUBLIC_XG
202122-0014,OK,True,True,True,NO_PUBLIC_XG
202122-0028,OK,True,True,True,NO_PUBLIC_XG
202122-0032,OK,True,True,True,NO_PUBLIC_XG
202122-0016,OK,True,True,True,NO_PUBLIC_XG
202122-0030,OK,True,True,True,NO_PUBLIC_XG
202122-0004,OK,True,True,True,NO_PUBLIC_XG
202122-0018,OK,True,True,True,NO_PUBLIC_XG
202122-0418,OK,True,True,True,NO_PUBLIC_XG
202122-0010,OK,True,True,True,NO_PUBLIC_XG
202122-0022,OK,True,True,True,NO_PUBLIC_XG
202122-0006,OK,True,True,True,NO_PUBLIC_XG
202122-0008,OK,True,True,True,NO_PUBLIC_XG
202122-0020,OK,True,True,True,NO_PUBLIC_XG
202122-0024,OK,True,True,True,NO_PUBLIC_XG
202122-0026,OK,True,True,True,NO_PUBLIC_XG
202122-0034,OK,True,True,True,NO_PUBLIC_XG
202122-0012,OK,True,True,True,NO_PUBLIC_XG
202122-0422,OK,True,True,True,NO_PUBLIC_XG
202122-0438,OK,True,True,True,NO_PUBLIC_XG
202122-0454,OK,True,True,True,NO_PUBLIC_XG
202122-0396,OK,True,True,True,NO_PUBLIC_XG
202122-0400,OK,True,True,True,NO_PUBLIC_XG
202122-0430,OK,True,True,True,NO_PUBLIC_XG
202122-0446,OK,True,True,True,NO_PUBLIC_XG
202122-0458,OK,True,True,True,NO_PUBLIC_XG
202122-0394,OK,True,True,True,NO_PUBLIC_XG
202122-0424,OK,True,True,True,NO_PUBLIC_XG
202122-0450,OK,True,True,True,NO_PUBLIC_XG
202122-0420,OK,True,True,True,NO_PUBLIC_XG
202122-0456,OK,True,True,True,NO_PUBLIC_XG
202122-0444,OK,True,True,True,NO_PUBLIC_XG
202122-0398,OK,True,True,True,NO_PUBLIC_XG
202122-0402,OK,True,True,True,NO_PUBLIC_XG
202122-0408,OK,True,True,True,NO_PUBLIC_XG
202122-0410,OK,True,True,True,NO_PUBLIC_XG
202122-0414,OK,True,True,True,NO_PUBLIC_XG
202122-0426,OK,True,True,True,NO_PUBLIC_XG
202122-0428,OK,True,True,True,NO_PUBLIC_XG
202122-0432,OK,True,True,True,NO_PUBLIC_XG
202122-0434,OK,True,True,True,NO_PUBLIC_XG
202122-0448,OK,True,True,True,NO_PUBLIC_XG
202122-0406,OK,True,True,True,NO_PUBLIC_XG
202122-0436,OK,True,True,True,NO_PUBLIC_XG
202122-0412,OK,True,True,True,NO_PUBLIC_XG
202122-0416,OK,True,True,True,NO_PUBLIC_XG
202122-0440,OK,True,True,True,NO_PUBLIC_XG
202122-0442,OK,True,True,True,NO_PUBLIC_XG
202122-0005,OK,True,True,True,NO_PUBLIC_XG
202122-0009,OK,True,True,True,NO_PUBLIC_XG
202122-0033,OK,True,True,True,NO_PUBLIC_XG
202122-0451,OK,True,True,True,NO_PUBLIC_XG
202122-0021,OK,True,True,True,NO_PUBLIC_XG
202122-0017,OK,True,True,True,NO_PUBLIC_XG
202122-0019,OK,True,True,True,NO_PUBLIC_XG
202122-0029,OK,True,True,True,NO_PUBLIC_XG
202122-0015,OK,True,True,True,NO_PUBLIC_XG
202122-0031,OK,True,True,True,NO_PUBLIC_XG
202122-0007,OK,True,True,True,NO_PUBLIC_XG
202122-0027,OK,True,True,True,NO_PUBLIC_XG
202122-0035,OK,True,True,True,NO_PUBLIC_XG
202122-0025,OK,True,True,True,NO_PUBLIC_XG
202122-0013,OK,True,True,True,NO_PUBLIC_XG
202122-0023,OK,True,True,True,NO_PUBLIC_XG
202122-0011,OK,True,True,True,NO_PUBLIC_XG
202122-0435,OK,True,True,True,NO_PUBLIC_XG
202122-0455,OK,True,True,True,NO_PUBLIC_XG
202122-0401,OK,True,True,True,NO_PUBLIC_XG
202122-0417,OK,True,True,True,NO_PUBLIC_XG
202122-0423,OK,True,True,True,NO_PUBLIC_XG
202122-0437,OK,True,True,True,NO_PUBLIC_XG
202122-0449,OK,True,True,True,NO_PUBLIC_XG
202122-0395,OK,True,True,True,NO_PUBLIC_XG
202122-0405,OK,True,True,True,NO_PUBLIC_XG
202122-0413,OK,True,True,True,NO_PUBLIC_XG
202122-0415,OK,True,True,True,NO_PUBLIC_XG
202122-0425,OK,True,True,True,NO_PUBLIC_XG
202122-0427,OK,True,True,True,NO_PUBLIC_XG
202122-0439,OK,True,True,True,NO_PUBLIC_XG
202122-0459,OK,True,True,True,NO_PUBLIC_XG
202122-0445,OK,True,True,True,NO_PUBLIC_XG
202122-0397,OK,True,True,True,NO_PUBLIC_XG
202122-0409,OK,True,True,True,NO_PUBLIC_XG
202122-0411,OK,True,True,True,NO_PUBLIC_XG
202122-0419,OK,True,True,True,NO_PUBLIC_XG
202122-0447,OK,True,True,True,NO_PUBLIC_XG
202122-0433,OK,True,True,True,NO_PUBLIC_XG
202122-0399,OK,True,True,True,NO_PUBLIC_XG
202122-0403,OK,True,True,True,NO_PUBLIC_XG
202122-0443,OK,True,True,True,NO_PUBLIC_XG
202122-0453,OK,True,True,True,NO_PUBLIC_XG
202122-0407,OK,True,True,True,NO_PUBLIC_XG
202122-0421,OK,True,True,True,NO_PUBLIC_XG
202122-0429,OK,True,True,True,NO_PUBLIC_XG
202122-0431,OK,True,True,True,NO_PUBLIC_XG
202122-0441,OK,True,True,True,NO_PUBLIC_XG
202122-0457,OK,True,True,True,NO_PUBLIC_XG
202122-0042,OK,True,True,True,NO_PUBLIC_XG
202122-0496,OK,True,True,True,NO_PUBLIC_XG
202122-0048,OK,True,True,True,NO_PUBLIC_XG
202122-0494,OK,True,True,True,NO_PUBLIC_XG
202122-0564,OK,True,True,True,NO_PUBLIC_XG
202122-0036,OK,True,True,True,NO_PUBLIC_XG
202122-0052,OK,True,True,True,NO_PUBLIC_XG
202122-0056,OK,True,True,True,ACCEPTED
202122-0058,OK,True,True,True,ACCEPTED
202122-0562,OK,True,True,True,NO_PUBLIC_XG
202122-0046,OK,True,True,True,NO_PUBLIC_XG
202122-0050,OK,True,True,True,NO_PUBLIC_XG
202122-0054,OK,True,True,True,NO_PUBLIC_XG
202122-0468,OK,True,True,True,NO_PUBLIC_XG
202122-0038,OK,True,True,True,ACCEPTED
202122-0040,OK,True,True,True,NO_PUBLIC_XG
202122-0044,OK,True,True,True,NO_PUBLIC_XG
202122-0060,OK,True,True,True,ACCEPTED
202122-0472,OK,True,True,True,NO_PUBLIC_XG
202122-0516,OK,True,True,True,NO_PUBLIC_XG
202122-0544,OK,True,True,True,NO_PUBLIC_XG
202122-0460,OK,True,True,True,NO_PUBLIC_XG
202122-0478,OK,True,True,True,NO_PUBLIC_XG
202122-0482,OK,True,True,True,NO_PUBLIC_XG
202122-0512,OK,True,True,True,NO_PUBLIC_XG
202122-0526,OK,True,True,True,NO_PUBLIC_XG
202122-0528,OK,True,True,True,NO_PUBLIC_XG
202122-0532,OK,True,True,True,NO_PUBLIC_XG
202122-0508,OK,True,True,True,NO_PUBLIC_XG
202122-0554,OK,True,True,True,NO_PUBLIC_XG
202122-0480,OK,True,True,True,NO_PUBLIC_XG
202122-0530,OK,True,True,True,NO_PUBLIC_XG
202122-0466,OK,True,True,True,NO_PUBLIC_XG
202122-0474,OK,True,True,True,NO_PUBLIC_XG
202122-0476,OK,True,True,True,NO_PUBLIC_XG
202122-0484,OK,True,True,True,NO_PUBLIC_XG
202122-0490,OK,True,True,True,NO_PUBLIC_XG
202122-0492,OK,True,True,True,NO_PUBLIC_XG
202122-0498,OK,True,True,True,NO_PUBLIC_XG
202122-0514,OK,True,True,True,NO_PUBLIC_XG
202122-0518,OK,True,True,True,NO_PUBLIC_XG
202122-0536,OK,True,True,True,NO_PUBLIC_XG
202122-0538,OK,True,True,True,NO_PUBLIC_XG
202122-0542,OK,True,True,True,NO_PUBLIC_XG
202122-0550,OK,True,True,True,NO_PUBLIC_XG
202122-0552,OK,True,True,True,NO_PUBLIC_XG
202122-0464,OK,True,True,True,NO_PUBLIC_XG
202122-0500,OK,True,True,True,NO_PUBLIC_XG
202122-0556,OK,True,True,True,NO_PUBLIC_XG
202122-0522,OK,True,True,True,NO_PUBLIC_XG
202122-0462,OK,True,True,True,NO_PUBLIC_XG
202122-0470,OK,True,True,True,NO_PUBLIC_XG
202122-0504,OK,True,True,True,NO_PUBLIC_XG
202122-0506,OK,True,True,True,NO_PUBLIC_XG
202122-0510,OK,True,True,True,NO_PUBLIC_XG
202122-0502,OK,True,True,True,NO_PUBLIC_XG
202122-0548,OK,True,True,True,NO_PUBLIC_XG
202122-0558,OK,True,True,True,NO_PUBLIC_XG
202122-0486,OK,True,True,True,NO_PUBLIC_XG
202122-0488,OK,True,True,True,NO_PUBLIC_XG
202122-0520,OK,True,True,True,NO_PUBLIC_XG
202122-0524,OK,True,True,True,NO_PUBLIC_XG
202122-0534,OK,True,True,True,NO_PUBLIC_XG
202122-0540,OK,True,True,True,NO_PUBLIC_XG
202122-0546,OK,True,True,True,NO_PUBLIC_XG
202122-0566,OK,True,True,True,NO_PUBLIC_XG
202122-0560,OK,True,True,True,NO_PUBLIC_XG
202122-0551,OK,True,True,True,NO_PUBLIC_XG
202122-0037,OK,True,True,True,NO_PUBLIC_XG
202122-0041,OK,True,True,True,NO_PUBLIC_XG
202122-0051,OK,True,True,True,NO_PUBLIC_XG
202122-0053,OK,True,True,True,NO_PUBLIC_XG
202122-0557,OK,True,True,True,NO_PUBLIC_XG
202122-0563,OK,True,True,True,NO_PUBLIC_XG
202122-0043,OK,True,True,True,NO_PUBLIC_XG
202122-0045,OK,True,True,True,NO_PUBLIC_XG
202122-0049,OK,True,True,True,NO_PUBLIC_XG
202122-0059,OK,True,True,True,EXTRA_TIME_SCOPE_MISMATCH
202122-0055,OK,True,True,True,NO_PUBLIC_XG
202122-0061,OK,True,True,True,ACCEPTED
202122-0039,OK,True,True,True,ACCEPTED
202122-0047,OK,True,True,True,NO_PUBLIC_XG
202122-0057,OK,True,True,True,ACCEPTED
202122-0463,OK,True,True,True,NO_PUBLIC_XG
202122-0499,OK,True,True,True,NO_PUBLIC_XG
202122-0547,OK,True,True,True,NO_PUBLIC_XG
202122-0461,OK,True,True,True,NO_PUBLIC_XG
202122-0469,OK,True,True,True,NO_PUBLIC_XG
202122-0479,OK,True,True,True,NO_PUBLIC_XG
202122-0493,OK,True,True,True,NO_PUBLIC_XG
202122-0497,OK,True,True,True,NO_PUBLIC_XG
202122-0529,OK,True,True,True,NO_PUBLIC_XG
202122-0535,OK,True,True,True,NO_PUBLIC_XG
202122-0567,OK,True,True,True,NO_PUBLIC_XG
202122-0489,OK,True,True,True,NO_PUBLIC_XG
202122-0503,OK,True,True,True,NO_PUBLIC_XG
202122-0539,OK,True,True,True,NO_PUBLIC_XG
202122-0549,OK,True,True,True,NO_PUBLIC_XG
202122-0467,OK,True,True,True,NO_PUBLIC_XG
202122-0465,OK,True,True,True,NO_PUBLIC_XG
202122-0475,OK,True,True,True,NO_PUBLIC_XG
202122-0481,OK,True,True,True,NO_PUBLIC_XG
202122-0485,OK,True,True,True,NO_PUBLIC_XG
202122-0505,OK,True,True,True,NO_PUBLIC_XG
202122-0507,OK,True,True,True,NO_PUBLIC_XG
202122-0513,OK,True,True,True,NO_PUBLIC_XG
202122-0515,OK,True,True,True,NO_PUBLIC_XG
202122-0537,OK,True,True,True,NO_PUBLIC_XG
202122-0541,OK,True,True,True,NO_PUBLIC_XG
202122-0543,OK,True,True,True,NO_PUBLIC_XG
202122-0555,OK,True,True,True,NO_PUBLIC_XG
202122-0495,OK,True,True,True,NO_PUBLIC_XG
202122-0471,OK,True,True,True,NO_PUBLIC_XG
202122-0527,OK,True,True,True,NO_PUBLIC_XG
202122-0561,OK,True,True,True,NO_PUBLIC_XG
202122-0483,OK,True,True,True,NO_PUBLIC_XG
202122-0491,OK,True,True,True,NO_PUBLIC_XG
202122-0511,OK,True,True,True,NO_PUBLIC_XG
202122-0517,OK,True,True,True,NO_PUBLIC_XG
202122-0521,OK,True,True,True,NO_PUBLIC_XG
202122-0523,OK,True,True,True,NO_PUBLIC_XG
202122-0545,OK,True,True,True,NO_PUBLIC_XG
202122-0553,OK,True,True,True,NO_PUBLIC_XG
202122-0559,OK,True,True,True,NO_PUBLIC_XG
202122-0565,OK,True,True,True,NO_PUBLIC_XG
202122-0473,OK,True,True,True,NO_PUBLIC_XG
202122-0519,OK,True,True,True,NO_PUBLIC_XG
202122-0533,OK,True,True,True,NO_PUBLIC_XG
202122-0487,OK,True,True,True,NO_PUBLIC_XG
202122-0509,OK,True,True,True,NO_PUBLIC_XG
202122-0531,OK,True,True,True,NO_PUBLIC_XG
202122-0477,OK,True,True,True,NO_PUBLIC_XG
202122-0525,OK,True,True,True,NO_PUBLIC_XG
202122-0501,OK,True,True,True,NO_PUBLIC_XG
202122-0064,OK,True,True,True,NO_PUBLIC_XG
202122-0080,OK,True,True,True,ACCEPTED
202122-0233,OK,True,True,True,NO_PUBLIC_XG
202122-0068,OK,True,True,True,ACCEPTED
202122-0074,OK,True,True,True,ACCEPTED
202122-0078,OK,True,True,True,NO_PUBLIC_XG
202122-0596,OK,True,True,True,NO_PUBLIC_XG
202122-0624,OK,True,True,True,NO_PUBLIC_XG
202122-0062,OK,True,True,True,NO_PUBLIC_XG
202122-0070,OK,True,True,True,NO_PUBLIC_XG
202122-0076,OK,True,True,True,ACCEPTED
202122-0066,OK,True,True,True,NO_PUBLIC_XG
202122-0072,OK,True,True,True,NO_PUBLIC_XG
202122-0229,OK,True,True,True,NO_PUBLIC_XG
202122-0219,OK,True,True,True,ACCEPTED
202122-0225,OK,True,True,True,NO_PUBLIC_XG
202122-0231,OK,True,True,True,NO_PUBLIC_XG
202122-0570,OK,True,True,True,NO_PUBLIC_XG
202122-0572,OK,True,True,True,NO_PUBLIC_XG
202122-0602,OK,True,True,True,NO_PUBLIC_XG
202122-0606,OK,True,True,True,NO_PUBLIC_XG
202122-0582,OK,True,True,True,NO_PUBLIC_XG
202122-0568,OK,True,True,True,NO_PUBLIC_XG
202122-0608,OK,True,True,True,NO_PUBLIC_XG
202122-0610,OK,True,True,True,NO_PUBLIC_XG
202122-0612,OK,True,True,True,NO_PUBLIC_XG
202122-0616,OK,True,True,True,NO_PUBLIC_XG
202122-0618,OK,True,True,True,NO_PUBLIC_XG
202122-0620,OK,True,True,True,NO_PUBLIC_XG
202122-0622,OK,True,True,True,NO_PUBLIC_XG
202122-0628,OK,True,True,True,NO_PUBLIC_XG
202122-0594,OK,True,True,True,NO_PUBLIC_XG
202122-0223,OK,True,True,True,NO_PUBLIC_XG
202122-0227,OK,True,True,True,NO_PUBLIC_XG
202122-0574,OK,True,True,True,NO_PUBLIC_XG
202122-0580,OK,True,True,True,NO_PUBLIC_XG
202122-0584,OK,True,True,True,NO_PUBLIC_XG
202122-0630,OK,True,True,True,NO_PUBLIC_XG
202122-0614,OK,True,True,True,NO_PUBLIC_XG
202122-0221,OK,True,True,True,ACCEPTED
202122-0586,OK,True,True,True,NO_PUBLIC_XG
202122-0588,OK,True,True,True,NO_PUBLIC_XG
202122-0590,OK,True,True,True,NO_PUBLIC_XG
202122-0598,OK,True,True,True,NO_PUBLIC_XG
202122-0578,OK,True,True,True,NO_PUBLIC_XG
202122-0592,OK,True,True,True,NO_PUBLIC_XG
202122-0600,OK,True,True,True,NO_PUBLIC_XG
202122-0604,OK,True,True,True,NO_PUBLIC_XG
202122-0626,OK,True,True,True,NO_PUBLIC_XG
202122-0576,OK,True,True,True,NO_PUBLIC_XG
202122-0581,OK,True,True,True,NO_PUBLIC_XG
202122-0226,OK,True,True,True,NO_PUBLIC_XG
202122-0071,OK,True,True,True,NO_PUBLIC_XG
202122-0073,OK,True,True,True,ACCEPTED
202122-0079,OK,True,True,True,NO_PUBLIC_XG
202122-0063,OK,True,True,True,NO_PUBLIC_XG
202122-0075,OK,True,True,True,ACCEPTED
202122-0081,OK,True,True,True,ACCEPTED
202122-0617,OK,True,True,True,NO_PUBLIC_XG
202122-0069,OK,True,True,True,ACCEPTED
202122-0232,OK,True,True,True,NO_PUBLIC_XG
202122-0065,OK,True,True,True,NO_PUBLIC_XG
202122-0067,OK,True,True,True,NO_PUBLIC_XG
202122-0077,OK,True,True,True,ACCEPTED
202122-0571,OK,True,True,True,NO_PUBLIC_XG
202122-0230,OK,True,True,True,NO_PUBLIC_XG
202122-0234,OK,True,True,True,NO_PUBLIC_XG
202122-0595,OK,True,True,True,NO_PUBLIC_XG
202122-0601,OK,True,True,True,NO_PUBLIC_XG
202122-0613,OK,True,True,True,NO_PUBLIC_XG
202122-0631,OK,True,True,True,NO_PUBLIC_XG
202122-0605,OK,True,True,True,NO_PUBLIC_XG
202122-0607,OK,True,True,True,NO_PUBLIC_XG
202122-0222,OK,True,True,True,ACCEPTED
202122-0228,OK,True,True,True,NO_PUBLIC_XG
202122-0575,OK,True,True,True,NO_PUBLIC_XG
202122-0589,OK,True,True,True,NO_PUBLIC_XG
202122-0597,OK,True,True,True,NO_PUBLIC_XG
202122-0599,OK,True,True,True,NO_PUBLIC_XG
202122-0579,OK,True,True,True,NO_PUBLIC_XG
202122-0615,OK,True,True,True,NO_PUBLIC_XG
202122-0625,OK,True,True,True,NO_PUBLIC_XG
202122-0224,OK,True,True,True,NO_PUBLIC_XG
202122-0569,OK,True,True,True,NO_PUBLIC_XG
202122-0577,OK,True,True,True,NO_PUBLIC_XG
202122-0583,OK,True,True,True,NO_PUBLIC_XG
202122-0587,OK,True,True,True,NO_PUBLIC_XG
202122-0591,OK,True,True,True,NO_PUBLIC_XG
202122-0603,OK,True,True,True,NO_PUBLIC_XG
202122-0619,OK,True,True,True,NO_PUBLIC_XG
202122-0627,OK,True,True,True,NO_PUBLIC_XG
202122-0629,OK,True,True,True,NO_PUBLIC_XG
202122-0585,OK,True,True,True,NO_PUBLIC_XG
202122-0220,OK,True,True,True,ACCEPTED
202122-0593,OK,True,True,True,NO_PUBLIC_XG
202122-0623,OK,True,True,True,NO_PUBLIC_XG
202122-0573,OK,True,True,True,NO_PUBLIC_XG
202122-0611,OK,True,True,True,NO_PUBLIC_XG
202122-0621,OK,True,True,True,NO_PUBLIC_XG
202122-0609,OK,True,True,True,NO_PUBLIC_XG
202122-0082,OK,True,True,True,ACCEPTED
202122-0088,OK,True,True,True,ACCEPTED
202122-0090,OK,True,True,True,ACCEPTED
202122-0253,OK,True,True,True,NO_PUBLIC_XG
202122-0239,OK,True,True,True,ACCEPTED
202122-0084,OK,True,True,True,ACCEPTED
202122-0086,OK,True,True,True,ACCEPTED
202122-0092,OK,True,True,True,ACCEPTED
202122-0646,OK,True,True,True,NO_PUBLIC_XG
202122-0632,OK,True,True,True,NO_PUBLIC_XG
202122-0650,OK,True,True,True,NO_PUBLIC_XG
202122-0654,OK,True,True,True,NO_PUBLIC_XG
202122-0672,OK,True,True,True,NO_PUBLIC_XG
202122-0235,OK,True,True,True,NO_PUBLIC_XG
202122-0245,OK,True,True,True,ACCEPTED
202122-0251,OK,True,True,True,NO_PUBLIC_XG
202122-0636,OK,True,True,True,NO_PUBLIC_XG
202122-0644,OK,True,True,True,NO_PUBLIC_XG
202122-0662,OK,True,True,True,NO_PUBLIC_XG
202122-0666,OK,True,True,True,NO_PUBLIC_XG
202122-0670,OK,True,True,True,NO_PUBLIC_XG
202122-0674,OK,True,True,True,NO_PUBLIC_XG
202122-0634,OK,True,True,True,NO_PUBLIC_XG
202122-0660,OK,True,True,True,NO_PUBLIC_XG
202122-0668,OK,True,True,True,NO_PUBLIC_XG
202122-0243,OK,True,True,True,ACCEPTED
202122-0640,OK,True,True,True,NO_PUBLIC_XG
202122-0642,OK,True,True,True,NO_PUBLIC_XG
202122-0648,OK,True,True,True,NO_PUBLIC_XG
202122-0652,OK,True,True,True,NO_PUBLIC_XG
202122-0656,OK,True,True,True,NO_PUBLIC_XG
202122-0664,OK,True,True,True,NO_PUBLIC_XG
202122-0638,OK,True,True,True,NO_PUBLIC_XG
202122-0241,OK,True,True,True,NO_PUBLIC_XG
202122-0237,OK,True,True,True,ACCEPTED
202122-0247,OK,True,True,True,NO_PUBLIC_XG
202122-0249,OK,True,True,True,NO_PUBLIC_XG
202122-0658,OK,True,True,True,NO_PUBLIC_XG
202122-0085,OK,True,True,True,ACCEPTED
202122-0087,OK,True,True,True,ACCEPTED
202122-0093,OK,True,True,True,ACCEPTED
202122-0083,OK,True,True,True,ACCEPTED
202122-0089,OK,True,True,True,ACCEPTED
202122-0091,OK,True,True,True,EXTRA_TIME_SCOPE_MISMATCH
202122-0669,OK,True,True,True,NO_PUBLIC_XG
202122-0250,OK,True,True,True,NO_PUBLIC_XG
202122-0242,OK,True,True,True,NO_PUBLIC_XG
202122-0665,OK,True,True,True,NO_PUBLIC_XG
202122-0667,OK,True,True,True,NO_PUBLIC_XG
202122-0675,OK,True,True,True,NO_PUBLIC_XG
202122-0238,OK,True,True,True,ACCEPTED
202122-0635,OK,True,True,True,NO_PUBLIC_XG
202122-0637,OK,True,True,True,NO_PUBLIC_XG
202122-0641,OK,True,True,True,NO_PUBLIC_XG
202122-0643,OK,True,True,True,NO_PUBLIC_XG
202122-0653,OK,True,True,True,NO_PUBLIC_XG
202122-0657,OK,True,True,True,NO_PUBLIC_XG
202122-0661,OK,True,True,True,NO_PUBLIC_XG
202122-0663,OK,True,True,True,NO_PUBLIC_XG
202122-0671,OK,True,True,True,NO_PUBLIC_XG
202122-0647,OK,True,True,True,NO_PUBLIC_XG
202122-0236,OK,True,True,True,NO_PUBLIC_XG
202122-0645,OK,True,True,True,NO_PUBLIC_XG
202122-0649,OK,True,True,True,NO_PUBLIC_XG
202122-0655,OK,True,True,True,NO_PUBLIC_XG
202122-0240,OK,True,True,True,ACCEPTED
202122-0651,OK,True,True,True,NO_PUBLIC_XG
202122-0254,OK,True,True,True,NO_PUBLIC_XG
202122-0248,OK,True,True,True,NO_PUBLIC_XG
202122-0633,OK,True,True,True,NO_PUBLIC_XG
202122-0639,OK,True,True,True,NO_PUBLIC_XG
202122-0673,OK,True,True,True,NO_PUBLIC_XG
202122-0244,OK,True,True,True,ACCEPTED
202122-0246,OK,True,True,True,EXTRA_TIME_SCOPE_MISMATCH
202122-0252,OK,True,True,True,NO_PUBLIC_XG
202122-0659,OK,True,True,True,NO_PUBLIC_XG
202122-0676,OK,True,True,True,ACCEPTED
202122-0684,OK,True,True,True,ACCEPTED
202122-0104,OK,True,True,True,ACCEPTED
202122-0106,OK,True,True,True,ACCEPTED
202122-0102,OK,True,True,True,ACCEPTED
202122-0103,OK,True,True,True,ACCEPTED
202122-0105,OK,True,True,True,ACCEPTED
202122-0107,OK,True,True,True,ACCEPTED
202122-0108,OK,True,True,True,ACCEPTED
202122-0109,OK,True,True,True,ACCEPTED
202122-0260,OK,True,True,True,ACCEPTED
202122-0099,OK,True,True,True,ACCEPTED
202122-0100,OK,True,True,True,ACCEPTED
202122-0094,OK,True,True,True,ACCEPTED
202122-0095,OK,True,True,True,ACCEPTED
202122-0096,OK,True,True,True,ACCEPTED
202122-0097,OK,True,True,True,ACCEPTED
202122-0098,OK,True,True,True,ACCEPTED
202122-0101,OK,True,True,True,ACCEPTED
202122-0691,OK,True,True,True,ACCEPTED
202122-0263,OK,True,True,True,ACCEPTED
202122-0264,OK,True,True,True,ACCEPTED
202122-0265,OK,True,True,True,ACCEPTED
202122-0266,OK,True,True,True,ACCEPTED
202122-0267,OK,True,True,True,ACCEPTED
202122-0268,OK,True,True,True,ACCEPTED
202122-0269,OK,True,True,True,ACCEPTED
202122-0270,OK,True,True,True,ACCEPTED
202122-0677,OK,True,True,True,ACCEPTED
202122-0679,OK,True,True,True,ACCEPTED
202122-0685,OK,True,True,True,ACCEPTED
202122-0686,OK,True,True,True,ACCEPTED
202122-0687,OK,True,True,True,ACCEPTED
202122-0688,NOT_REQUESTED,False,False,False,IDENTITY_AMBIGUOUS
202122-0689,OK,True,True,True,ACCEPTED
202122-0690,OK,True,True,True,ACCEPTED
202122-0255,OK,True,True,True,ACCEPTED
202122-0256,NOT_REQUESTED,False,False,False,IDENTITY_AMBIGUOUS
202122-0257,OK,True,True,True,ACCEPTED
202122-0258,OK,True,True,True,ACCEPTED
202122-0259,OK,True,True,True,ACCEPTED
202122-0261,OK,True,True,True,ACCEPTED
202122-0262,OK,True,True,True,ACCEPTED
202122-0678,OK,True,True,True,ACCEPTED
202122-0680,OK,True,True,True,ACCEPTED
202122-0681,OK,True,True,True,ACCEPTED
202122-0682,OK,True,True,True,ACCEPTED
202122-0683,OK,True,True,True,ACCEPTED
202122-0114,OK,True,True,True,ACCEPTED
202122-0116,OK,True,True,True,ACCEPTED
202122-0110,OK,True,True,True,ACCEPTED
202122-0111,OK,True,True,True,ACCEPTED
202122-0112,OK,True,True,True,ACCEPTED
202122-0113,OK,True,True,True,ACCEPTED
202122-0115,OK,True,True,True,ACCEPTED
202122-0117,OK,True,True,True,ACCEPTED
202122-0121,OK,True,True,True,ACCEPTED
202122-0124,OK,True,True,True,ACCEPTED
202122-0118,OK,True,True,True,ACCEPTED
202122-0119,OK,True,True,True,ACCEPTED
202122-0120,OK,True,True,True,ACCEPTED
202122-0122,OK,True,True,True,ACCEPTED
202122-0123,OK,True,True,True,ACCEPTED
202122-0125,OK,True,True,True,ACCEPTED
202122-0271,OK,True,True,True,ACCEPTED
202122-0272,OK,True,True,True,ACCEPTED
202122-0273,OK,True,True,True,ACCEPTED
202122-0274,OK,True,True,True,ACCEPTED
202122-0275,OK,True,True,True,ACCEPTED
202122-0276,OK,True,True,True,ACCEPTED
202122-0277,OK,True,True,True,ACCEPTED
202122-0278,OK,True,True,True,ACCEPTED
202122-0692,OK,True,True,True,ACCEPTED
202122-0693,OK,True,True,True,ACCEPTED
202122-0694,OK,True,True,True,ACCEPTED
202122-0695,OK,True,True,True,ACCEPTED
202122-0696,OK,True,True,True,ACCEPTED
202122-0697,OK,True,True,True,ACCEPTED
202122-0698,OK,True,True,True,ACCEPTED
202122-0699,OK,True,True,True,ACCEPTED
202122-0279,OK,True,True,True,ACCEPTED
202122-0280,OK,True,True,True,ACCEPTED
202122-0281,OK,True,True,True,ACCEPTED
202122-0282,OK,True,True,True,ACCEPTED
202122-0283,OK,True,True,True,ACCEPTED
202122-0284,OK,True,True,True,ACCEPTED
202122-0285,OK,True,True,True,ACCEPTED
202122-0286,OK,True,True,True,ACCEPTED
202122-0700,OK,True,True,True,ACCEPTED
202122-0701,OK,True,True,True,ACCEPTED
202122-0702,OK,True,True,True,ACCEPTED
202122-0703,OK,True,True,True,ACCEPTED
202122-0704,OK,True,True,True,ACCEPTED
202122-0705,OK,True,True,True,ACCEPTED
202122-0706,OK,True,True,True,ACCEPTED
202122-0707,OK,True,True,True,ACCEPTED
202122-0299,OK,True,True,True,ACCEPTED
202122-0127,OK,True,True,True,ACCEPTED
202122-0131,OK,True,True,True,ACCEPTED
202122-0126,OK,True,True,True,ACCEPTED
202122-0128,OK,True,True,True,ACCEPTED
202122-0129,OK,True,True,True,ACCEPTED
202122-0130,OK,True,True,True,ACCEPTED
202122-0132,OK,True,True,True,ACCEPTED
202122-0133,OK,True,True,True,ACCEPTED
202122-0292,OK,True,True,True,ACCEPTED
202122-0135,OK,True,True,True,ACCEPTED
202122-0138,OK,True,True,True,ACCEPTED
202122-0134,OK,True,True,True,ACCEPTED
202122-0136,OK,True,True,True,ACCEPTED
202122-0137,OK,True,True,True,ACCEPTED
202122-0139,OK,True,True,True,ACCEPTED
202122-0140,OK,True,True,True,ACCEPTED
202122-0141,OK,True,True,True,ACCEPTED
202122-0709,OK,True,True,True,ACCEPTED
