fold,test_season,power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
4,2023/24,0.0,UEL,0.32,1.5,1742,0.5868214887631258,0.9864783444090738,0.04999999999999998
4,2023/24,0.0,UEL,0.32,1.25,1742,0.5871238832865167,0.9872800560880124,0.04499999999999998
4,2023/24,0.0,UEL,0.32,2.0,1742,0.5869714975662833,0.9874196244169422,0.059999999999999984
4,2023/24,0.0,UEL,0.24,2.0,1742,0.5854695196394517,0.9882263833364461,0.06000000000000004
4,2023/24,0.0,UEL,0.2,1.25,1742,0.5863389788173945,0.9887933360438608,0.08500000000000002
4,2023/24,0.0,UEL,0.32,1.0,1742,0.5878105279903845,0.9892566105146854,0.03999999999999998
4,2023/24,0.0,UEL,0.34,2.0,1742,0.5892796488844608,0.9907306949868769,0.08
4,2023/24,0.0,UEL,0.34,1.5,1742,0.5896712659060607,0.9910618786066473,0.06999999999999999
4,2023/24,0.0,UEL,0.2,1.5,1742,0.5873184408464556,0.9918775694878106,0.09000000000000001
4,2023/24,0.0,UEL,0.22,2.0,1742,0.5870266819942135,0.9926591815487245,0.08000000000000003
4,2023/24,0.0,UEL,0.34,1.25,1742,0.5903236233589143,0.9926592003534295,0.065
4,2023/24,0.0,UEL,0.18,1.0,1742,0.5882548484604224,0.993255669153162,0.10000000000000003
4,2023/24,0.0,UEL,0.36,2.0,1742,0.5923608629372261,0.9952692479574159,0.09999999999999996
4,2023/24,0.0,UEL,0.34,1.0,1742,0.5914332475676999,0.9956067429482863,0.06
4,2023/24,0.0,UEL,0.18,1.25,1742,0.5892770840667517,0.9964424953069282,0.10500000000000004
4,2023/24,0.0,UEL,0.36,1.5,1742,0.5933589294747545,0.9969474463869789,0.08999999999999996
4,2023/24,0.0,UEL,0.2,2.0,1742,0.5893569070835629,0.9992410001946829,0.10000000000000002
4,2023/24,0.0,UEL,0.36,1.25,1742,0.5944001984772772,0.9993978074435972,0.08499999999999996
4,2023/24,0.0,UEL,0.18,1.5,1742,0.5903338686838335,1.0000633808859565,0.11000000000000003
4,2023/24,0.0,UEL,0.38,2.0,1742,0.5962151397245793,1.0009843371516929,0.11999999999999998
4,2023/24,0.0,UEL,0.36,1.0,1742,0.5959775156275599,1.003404754505417,0.07999999999999996
4,2023/24,0.0,UEL,0.38,1.5,1742,0.5978844794692072,1.0040927742728576,0.10999999999999997
4,2023/24,0.0,UEL,0.38,1.25,1742,0.5993536086416049,1.0074619273295207,0.10499999999999998
4,2023/24,0.0,UEL,0.18,2.0,1742,0.5924601949075003,1.0083384408296898,0.12000000000000004
4,2023/24,0.0,UEL,0.38,1.0,1742,0.6014433321699644,1.0126335896691052,0.09999999999999998
4,2023/24,0.25,ALL,0.26,1.0,3616,0.574586918581367,0.9681781657326526,0.020000000000000018
4,2023/24,0.25,ALL,0.26,1.25,3616,0.5746554994194892,0.9684930613199112,0.02500000000000002
4,2023/24,0.25,ALL,0.24,1.0,3616,0.5748662629700302,0.9687753344301008,0.040000000000000036
4,2023/24,0.25,ALL,0.28,1.25,3616,0.5749861012870318,0.9689592985016668,0.005
4,2023/24,0.25,ALL,0.28,1.5,3616,0.5750319295220726,0.96935201917334,0.01
4,2023/24,0.25,ALL,0.28,1.0,3616,0.5752270505390891,0.9693805504492833,0.0
4,2023/24,0.25,ALL,0.26,1.5,3616,0.5749522891576847,0.9695209977431974,0.03000000000000002
4,2023/24,0.25,ALL,0.24,1.25,3616,0.575199401678437,0.9697820453728072,0.04500000000000003
4,2023/24,0.25,ALL,0.3,1.5,3616,0.5759469609439483,0.9707500307610855,0.029999999999999964
4,2023/24,0.25,ALL,0.3,1.25,3616,0.5761912072810645,0.9710294731435701,0.024999999999999963
4,2023/24,0.25,ALL,0.22,1.0,3616,0.5760650837050786,0.9713683803728871,0.060000000000000026
4,2023/24,0.25,ALL,0.24,1.5,3616,0.5757080398507848,0.9714120246690507,0.05000000000000004
4,2023/24,0.25,ALL,0.28,2.0,3616,0.5756793003545913,0.9720093294063499,0.02
4,2023/24,0.25,ALL,0.3,1.0,3616,0.5767866588431968,0.9722372879589832,0.019999999999999962
4,2023/24,0.25,ALL,0.3,2.0,3616,0.5761535165408048,0.9722960772720102,0.039999999999999966
4,2023/24,0.25,ALL,0.22,1.25,3616,0.576617808063875,0.9730276307249026,0.06500000000000003
4,2023/24,0.25,ALL,0.26,2.0,3616,0.5759755344246108,0.9732372801489273,0.04000000000000002
4,2023/24,0.25,ALL,0.32,1.5,3616,0.5776973834233121,0.9735976553230664,0.04999999999999998
4,2023/24,0.25,ALL,0.32,2.0,3616,0.577398182983251,0.9739749118405762,0.059999999999999984
4,2023/24,0.25,ALL,0.32,1.25,3616,0.5782708174015877,0.9745906435608725,0.04499999999999998
4,2023/24,0.25,ALL,0.22,1.5,3616,0.5772991816013728,0.9752297153906822,0.07000000000000002
4,2023/24,0.25,ALL,0.24,2.0,3616,0.577042218750863,0.9761395533402168,0.06000000000000004
4,2023/24,0.25,ALL,0.2,1.0,3616,0.5781833807865125,0.9762222070856669,0.08000000000000002
4,2023/24,0.25,ALL,0.32,1.0,3616,0.5792657434936899,0.9766428366297106,0.03999999999999998
4,2023/24,0.25,ALL,0.34,2.0,3616,0.5794132996819299,0.9769519993624421,0.08
4,2023/24,0.25,ALL,0.34,1.5,3616,0.5802831969601641,0.9778070958572147,0.06999999999999999
4,2023/24,0.25,ALL,0.2,1.25,3616,0.578910718575803,0.9784989654361643,0.08500000000000002
4,2023/24,0.25,ALL,0.34,1.25,3616,0.5812249316486009,0.9795602667309266,0.065
4,2023/24,0.25,ALL,0.22,2.0,3616,0.578879353333348,0.980924767958176,0.08000000000000003
4,2023/24,0.25,ALL,0.36,2.0,3616,0.5821988666368415,0.9811565339987127,0.09999999999999996
4,2023/24,0.25,ALL,0.2,1.5,3616,0.5797257144094488,0.9812460099409419,0.09000000000000001
4,2023/24,0.25,ALL,0.34,1.0,3616,0.5826643044905683,0.9825237681942768,0.06
4,2023/24,0.25,ALL,0.36,1.5,3616,0.5837044015545038,0.9833145519819239,0.08999999999999996
4,2023/24,0.25,ALL,0.18,1.0,3616,0.5812211542143318,0.9836974139449255,0.10000000000000003
4,2023/24,0.25,ALL,0.36,1.25,3616,0.5850535500221042,0.985880820240536,0.08499999999999996
4,2023/24,0.25,ALL,0.38,2.0,3616,0.5857548838479861,0.9865366911458172,0.11999999999999998
4,2023/24,0.25,ALL,0.18,1.25,3616,0.5820781332142214,0.986560244026941,0.10500000000000004
4,2023/24,0.25,ALL,0.2,2.0,3616,0.5814869381720658,0.9878683922551156,0.10000000000000002
4,2023/24,0.25,ALL,0.18,1.5,3616,0.582987638275013,0.9898275271414542,0.11000000000000003
4,2023/24,0.25,ALL,0.36,1.0,3616,0.586982341833832,0.9898339467443057,0.07999999999999996
4,2023/24,0.25,ALL,0.38,1.5,3616,0.5879609972063313,0.9900763842537477,0.10999999999999997
4,2023/24,0.25,ALL,0.38,1.25,3616,0.589756672522098,0.9935162384986095,0.10499999999999998
4,2023/24,0.25,ALL,0.18,2.0,3616,0.5848649732670165,0.997340168894665,0.12000000000000004
4,2023/24,0.25,ALL,0.38,1.0,3616,0.5922198555234813,0.9985517636894369,0.09999999999999998
4,2023/24,0.25,UCL,0.26,1.0,1036,0.5594437973095541,0.946154379619372,0.020000000000000018
4,2023/24,0.25,UCL,0.28,1.25,1036,0.5593704275076358,0.9465161597224299,0.005
4,2023/24,0.25,UCL,0.26,1.25,1036,0.5594246347157975,0.9466645274877942,0.02500000000000002
4,2023/24,0.25,UCL,0.28,1.0,1036,0.5597419263316047,0.9467965629475805,0.0
4,2023/24,0.25,UCL,0.28,1.5,1036,0.5593621001752007,0.9471220035530725,0.01
4,2023/24,0.25,UCL,0.24,1.0,1036,0.5600228636771608,0.9472858283874507,0.040000000000000036
4,2023/24,0.25,UCL,0.3,1.5,1036,0.5598116220741184,0.9478277215550013,0.029999999999999964
4,2023/24,0.25,UCL,0.3,1.25,1036,0.5601432925199116,0.9479451128436666,0.024999999999999963
4,2023/24,0.25,UCL,0.26,1.5,1036,0.5596966173895341,0.9479552736843679,0.03000000000000002
4,2023/24,0.25,UCL,0.24,1.25,1036,0.560305914144397,0.9485411927323455,0.04500000000000003
4,2023/24,0.25,UCL,0.3,1.0,1036,0.5609172507433129,0.9490675049140721,0.019999999999999962
4,2023/24,0.25,UCL,0.3,2.0,1036,0.5600206325842646,0.9499273189684051,0.039999999999999966
4,2023/24,0.25,UCL,0.32,1.5,1036,0.5610451830862871,0.9499549782757191,0.04999999999999998
4,2023/24,0.25,UCL,0.22,1.0,1036,0.5614791254344251,0.9503865975935485,0.060000000000000026
4,2023/24,0.25,UCL,0.28,2.0,1036,0.5600483340440334,0.9504165782500776,0.02
4,2023/24,0.25,UCL,0.24,1.5,1036,0.560815173717119,0.9504824120651691,0.05000000000000004
4,2023/24,0.25,UCL,0.32,2.0,1036,0.5607068048959335,0.950799724192704,0.059999999999999984
4,2023/24,0.25,UCL,0.32,1.25,1036,0.561743229752625,0.9508385277058787,0.04499999999999998
4,2023/24,0.25,UCL,0.22,1.25,1036,0.562014265793434,0.9523469274566175,0.06500000000000003
4,2023/24,0.25,UCL,0.26,2.0,1036,0.5607899092752394,0.9523904025049048,0.04000000000000002
4,2023/24,0.25,UCL,0.32,1.0,1036,0.5629697705446784,0.9528617523172109,0.03999999999999998
4,2023/24,0.25,UCL,0.34,2.0,1036,0.5621068509790398,0.9529394330219514,0.08
4,2023/24,0.25,UCL,0.34,1.5,1036,0.5630627832117071,0.9534157040922657,0.06999999999999999
4,2023/24,0.25,UCL,0.22,1.5,1036,0.5627177691579547,0.9549075347075676,0.07000000000000002
4,2023/24,0.25,UCL,0.34,1.25,1036,0.5641702392057761,0.955113775960167,0.065
4,2023/24,0.25,UCL,0.2,1.0,1036,0.5638125825813468,0.955720541933603,0.08000000000000002
4,2023/24,0.25,UCL,0.24,2.0,1036,0.5622453582778829,0.9560084225259311,0.06000000000000004
4,2023/24,0.25,UCL,0.36,2.0,1036,0.5642207708335835,0.9562749017842848,0.09999999999999996
4,2023/24,0.25,UCL,0.34,1.0,1036,0.5658994857357017,0.9581057719799767,0.06
4,2023/24,0.25,UCL,0.36,1.5,1036,0.5658644224503782,0.9581456622935902,0.08999999999999996
4,2023/24,0.25,UCL,0.2,1.25,1036,0.5645496896629087,0.9583498618500107,0.08500000000000002
4,2023/24,0.25,UCL,0.36,1.25,1036,0.5674243208793647,0.9607131278177274,0.08499999999999996
4,2023/24,0.25,UCL,0.38,2.0,1036,0.5670485644595645,0.9607533747283871,0.11999999999999998
4,2023/24,0.25,UCL,0.22,2.0,1036,0.564414681051964,0.9614789170810554,0.08000000000000003
4,2023/24,0.25,UCL,0.2,1.5,1036,0.5654044037120417,0.9615016559471791,0.09000000000000001
4,2023/24,0.25,UCL,0.18,1.0,1036,0.567023235117926,0.9636466370089187,0.10000000000000003
4,2023/24,0.25,UCL,0.38,1.5,1036,0.5694501008023004,0.964100642018027,0.10999999999999997
4,2023/24,0.25,UCL,0.36,1.0,1036,0.5697063963163822,0.9647531557454768,0.07999999999999996
4,2023/24,0.25,UCL,0.18,1.25,1036,0.5679121857528212,0.9669125988454058,0.10500000000000004
4,2023/24,0.25,UCL,0.38,1.25,1036,0.571505474773391,0.9676002292240348,0.10499999999999998
4,2023/24,0.25,UCL,0.2,2.0,1036,0.5672978775974825,0.9690765665088606,0.10000000000000002
4,2023/24,0.25,UCL,0.18,1.5,1036,0.5688750773793798,0.9706298818340581,0.11000000000000003
4,2023/24,0.25,UCL,0.38,1.0,1036,0.5743905022867204,0.9727818611133069,0.09999999999999998
4,2023/24,0.25,UCL,0.18,2.0,1036,0.5708949479144383,0.9791697205826816,0.12000000000000004
4,2023/24,0.25,UECL,0.26,1.25,838,0.5798282164875749,0.9764091927349058,0.02500000000000002
4,2023/24,0.25,UECL,0.28,1.5,838,0.5797920861315603,0.976501190754872,0.01
4,2023/24,0.25,UECL,0.26,1.5,838,0.5797283398087827,0.9765527911901648,0.03000000000000002
4,2023/24,0.25,UECL,0.26,1.0,838,0.5801316397562172,0.9767983767894707,0.020000000000000018
4,2023/24,0.25,UECL,0.28,1.25,838,0.5801416117514607,0.976896298859999,0.005
4,2023/24,0.25,UECL,0.28,2.0,838,0.5796119101469407,0.9771354094227432,0.02
4,2023/24,0.25,UECL,0.24,1.0,838,0.58048682517629,0.9775271172867487,0.040000000000000036
4,2023/24,0.25,UECL,0.24,1.25,838,0.5804415963640028,0.9777150347014608,0.04500000000000003
4,2023/24,0.25,UECL,0.3,2.0,838,0.580115548509653,0.9777274102176301,0.039999999999999966
4,2023/24,0.25,UECL,0.28,1.0,838,0.580742371843945,0.9778981539461432,0.0
4,2023/24,0.25,UECL,0.3,1.5,838,0.5807480410061284,0.9780560262705258,0.029999999999999964
4,2023/24,0.25,UECL,0.26,2.0,838,0.5799418874295298,0.9781044914504585,0.04000000000000002
4,2023/24,0.25,UECL,0.24,1.5,838,0.5805568020377956,0.9783696831065858,0.05000000000000004
4,2023/24,0.25,UECL,0.3,1.25,838,0.5813817821556604,0.9790205635601253,0.024999999999999963
4,2023/24,0.25,UECL,0.32,2.0,838,0.5814528025176667,0.9797556277599717,0.059999999999999984
4,2023/24,0.25,UECL,0.22,1.0,838,0.5818079281041636,0.9802873455903,0.060000000000000026
4,2023/24,0.25,UECL,0.3,1.0,838,0.5823190214394733,0.9806753278674675,0.019999999999999962
4,2023/24,0.25,UECL,0.24,2.0,838,0.5811054803574203,0.9807974368313641,0.06000000000000004
4,2023/24,0.25,UECL,0.22,1.25,838,0.5819817513807446,0.9810206980701274,0.06500000000000003
4,2023/24,0.25,UECL,0.32,1.5,838,0.5825962044324872,0.981096928097906,0.04999999999999998
4,2023/24,0.25,UECL,0.22,1.5,838,0.5822774728185993,0.9821613752213196,0.07000000000000002
4,2023/24,0.25,UECL,0.32,1.25,838,0.583548727700174,0.982665209904869,0.04499999999999998
4,2023/24,0.25,UECL,0.34,2.0,838,0.5836236721709818,0.9831246891166853,0.08
4,2023/24,0.25,UECL,0.32,1.0,838,0.5848615885428026,0.985018765597857,0.03999999999999998
4,2023/24,0.25,UECL,0.2,1.0,838,0.5840949485398378,0.9853518411290807,0.08000000000000002
4,2023/24,0.25,UECL,0.22,2.0,838,0.5831026889306123,0.9854271989303679,0.08000000000000003
4,2023/24,0.25,UECL,0.34,1.5,838,0.5853365764106365,0.9855337043218925,0.06999999999999999
4,2023/24,0.25,UECL,0.2,1.25,838,0.5844486815378003,0.9866022567840383,0.08500000000000002
4,2023/24,0.25,UECL,0.34,1.25,838,0.5866424483850013,0.9877442890076424,0.065
4,2023/24,0.25,UECL,0.36,2.0,838,0.5866281574695983,0.9877628349616395,0.09999999999999996
4,2023/24,0.25,UECL,0.2,1.5,838,0.5848903521511934,0.9882062217814205,0.09000000000000001
4,2023/24,0.25,UECL,0.34,1.0,838,0.5883700731539324,0.990849423354892,0.06
4,2023/24,0.25,UECL,0.36,1.5,838,0.5889691569405764,0.9913006030156891,0.08999999999999996
4,2023/24,0.25,UECL,0.2,2.0,838,0.5859335131491057,0.9922751702121857,0.10000000000000002
4,2023/24,0.25,UECL,0.18,1.0,838,0.5873478864833127,0.9930910134878657,0.10000000000000003
4,2023/24,0.25,UECL,0.38,2.0,838,0.5904662584135163,0.9936177837651003,0.11999999999999998
4,2023/24,0.25,UECL,0.36,1.25,838,0.5906629442101425,0.9941971032500658,0.08499999999999996
4,2023/24,0.25,UECL,0.18,1.25,838,0.5878423868351697,0.9948329252975996,0.10500000000000004
4,2023/24,0.25,UECL,0.18,1.5,838,0.5883954400355782,0.9968794223680252,0.11000000000000003
4,2023/24,0.25,UECL,0.36,1.0,838,0.5928444752728629,0.9981151666080332,0.07999999999999996
4,2023/24,0.25,UECL,0.38,1.5,838,0.5934939460223069,0.9983523558436587,0.10999999999999997
4,2023/24,0.25,UECL,0.18,2.0,838,0.5895979530129004,1.0017192424976837,0.12000000000000004
4,2023/24,0.25,UECL,0.38,1.25,838,0.5956102151755976,1.0019844622238723,0.10499999999999998
4,2023/24,0.25,UECL,0.38,1.0,838,0.5982847948995943,1.0067875896699212,0.09999999999999998
4,2023/24,0.25,UEL,0.26,1.0,1742,0.5809254933764724,0.9771293170229769,0.020000000000000018
4,2023/24,0.25,UEL,0.24,1.0,1742,0.5809901036925138,0.9773454459262628,0.040000000000000036
4,2023/24,0.25,UEL,0.26,1.25,1742,0.5812252117788284,0.9776667943419017,0.02500000000000002
4,2023/24,0.25,UEL,0.28,1.25,1742,0.58179294414941,0.9784885094517286,0.005
4,2023/24,0.25,UEL,0.24,1.25,1742,0.5815350468786442,0.9785981637873344,0.04500000000000003
4,2023/24,0.25,UEL,0.28,1.0,1742,0.5817831638717441,0.9787142239977308,0.0
4,2023/24,0.25,UEL,0.26,1.5,1742,0.5817275736044033,0.9789638491877375,0.03000000000000002
4,2023/24,0.25,UEL,0.28,1.5,1742,0.5820611671596205,0.9791334717550126,0.01
4,2023/24,0.25,UEL,0.22,1.0,1742,0.5819769948198684,0.9795561152220275,0.060000000000000026
4,2023/24,0.25,UEL,0.24,1.5,1742,0.5822325786577668,0.9805122318372291,0.05000000000000004
4,2023/24,0.25,UEL,0.3,1.5,1742,0.5832333593234187,0.9808677621621141,0.029999999999999964
4,2023/24,0.25,UEL,0.3,1.25,1742,0.5832382439903889,0.9809140101709104,0.024999999999999963
4,2023/24,0.25,UEL,0.22,1.25,1742,0.5827224494488575,0.9814817169193026,0.06500000000000003
4,2023/24,0.25,UEL,0.3,1.0,1742,0.5835631151783288,0.9819576196416573,0.019999999999999962
4,2023/24,0.25,UEL,0.28,2.0,1742,0.5830835219916461,0.9823850097416886,0.02
4,2023/24,0.25,UEL,0.3,2.0,1742,0.5838420842727684,0.9829864197485343,0.039999999999999966
4,2023/24,0.25,UEL,0.26,2.0,1742,0.5830986709553952,0.9832939059632351,0.04000000000000002
4,2023/24,0.25,UEL,0.22,1.5,1742,0.5835761823197112,0.9839811782205513,0.07000000000000002
4,2023/24,0.25,UEL,0.2,1.0,1742,0.583886166758536,0.984023063439948,0.08000000000000002
4,2023/24,0.25,UEL,0.32,1.5,1742,0.5852441500957974,0.9840508257224557,0.04999999999999998
4,2023/24,0.25,UEL,0.32,1.25,1742,0.5855611113017654,0.9848321506960648,0.04499999999999998
4,2023/24,0.25,UEL,0.32,2.0,1742,0.5853743577987621,0.9849767800740677,0.059999999999999984
4,2023/24,0.25,UEL,0.24,2.0,1742,0.5838875311640159,0.9858712095732927,0.06000000000000004
4,2023/24,0.25,UEL,0.2,1.25,1742,0.5847874194894682,0.9865838754050144,0.08500000000000002
4,2023/24,0.25,UEL,0.32,1.0,1742,0.5862653472962268,0.9867565994726746,0.03999999999999998
4,2023/24,0.25,UEL,0.34,2.0,1742,0.5876803425696272,0.988263310909338,0.08
4,2023/24,0.25,UEL,0.34,1.5,1742,0.5880935394767572,0.9885961796546241,0.06999999999999999
4,2023/24,0.25,UEL,0.2,1.5,1742,0.5857583845902363,0.989640093302146,0.09000000000000001
4,2023/24,0.25,UEL,0.34,1.25,1742,0.5887615460835391,0.9901620771618217,0.065
4,2023/24,0.25,UEL,0.22,2.0,1742,0.5854501026175079,0.9903236567951448,0.08000000000000003
4,2023/24,0.25,UEL,0.18,1.0,1742,0.5867176195085168,0.9911031363839146,0.10000000000000003
4,2023/24,0.25,UEL,0.36,2.0,1742,0.5907600385853636,0.9927761038995244,0.09999999999999996
4,2023/24,0.25,UEL,0.34,1.0,1742,0.5898898602254377,0.993040498994173,0.06
4,2023/24,0.25,UEL,0.18,1.25,1742,0.5877299570004764,0.9942654412159524,0.10500000000000004
4,2023/24,0.25,UEL,0.36,1.5,1742,0.5917815274662979,0.9944412218733237,0.08999999999999996
4,2023/24,0.25,UEL,0.36,1.25,1742,0.5928395483357106,0.9968479179374613,0.08499999999999996
4,2023/24,0.25,UEL,0.2,2.0,1742,0.5877863853158714,0.996924334588695,0.10000000000000002
4,2023/24,0.25,UEL,0.18,1.5,1742,0.5887791854693425,0.997852367749144,0.11000000000000003
4,2023/24,0.25,UEL,0.38,2.0,1742,0.5946134458459716,0.9984641080192377,0.11999999999999998
4,2023/24,0.25,UEL,0.36,1.0,1742,0.5944366539659618,1.0007662298837907,0.07999999999999996
4,2023/24,0.25,UEL,0.38,1.5,1742,0.5963081140644192,1.0015434363569975,0.10999999999999997
4,2023/24,0.25,UEL,0.38,1.25,1742,0.5977951180582792,1.0048552821993495,0.10499999999999998
4,2023/24,0.25,UEL,0.18,2.0,1742,0.5908963792591062,1.006039893792418,0.12000000000000004
4,2023/24,0.25,UEL,0.38,1.0,1742,0.599905728517799,1.0099157113916324,0.09999999999999998
4,2023/24,0.5,ALL,0.26,1.0,3616,0.5734363011192128,0.966342274088471,0.020000000000000018
4,2023/24,0.5,ALL,0.26,1.25,3616,0.573517558301106,0.9667106951363666,0.02500000000000002
4,2023/24,0.5,ALL,0.24,1.0,3616,0.5737362534216778,0.9669927611981312,0.040000000000000036
4,2023/24,0.5,ALL,0.28,1.25,3616,0.5738243791901793,0.9671232747367664,0.005
4,2023/24,0.5,ALL,0.28,1.0,3616,0.5740532707245717,0.9674892591027935,0.0
4,2023/24,0.5,ALL,0.28,1.5,3616,0.5738868643683288,0.9675705497491969,0.01
4,2023/24,0.5,ALL,0.26,1.5,3616,0.5738308697570965,0.9677920892834972,0.03000000000000002
4,2023/24,0.5,ALL,0.24,1.25,3616,0.5740824594243223,0.9680516560969564,0.04500000000000003
4,2023/24,0.5,ALL,0.3,1.5,3616,0.574775305683412,0.9689144719031217,0.029999999999999964
4,2023/24,0.5,ALL,0.3,1.25,3616,0.5750029220915419,0.9691380003481924,0.024999999999999963
4,2023/24,0.5,ALL,0.22,1.0,3616,0.574953127631966,0.9696372040512262,0.060000000000000026
4,2023/24,0.5,ALL,0.24,1.5,3616,0.5746073218497151,0.9697342265547705,0.05000000000000004
4,2023/24,0.5,ALL,0.3,1.0,3616,0.5755871622377539,0.9702883305808587,0.019999999999999962
4,2023/24,0.5,ALL,0.28,2.0,3616,0.5745749102360911,0.9703366028371176,0.02
4,2023/24,0.5,ALL,0.3,2.0,3616,0.5750239590547935,0.9705707300434439,0.039999999999999966
4,2023/24,0.5,ALL,0.22,1.25,3616,0.575519082559828,0.9713476374477021,0.06500000000000003
4,2023/24,0.5,ALL,0.26,2.0,3616,0.5748931696372671,0.9716158825887103,0.04000000000000002
4,2023/24,0.5,ALL,0.32,1.5,3616,0.5764961937023457,0.9717063941396427,0.04999999999999998
4,2023/24,0.5,ALL,0.32,2.0,3616,0.5762403160933742,0.9721955903733875,0.059999999999999984
4,2023/24,0.5,ALL,0.32,1.25,3616,0.5770531870051939,0.9726418065784735,0.04499999999999998
4,2023/24,0.5,ALL,0.22,1.5,3616,0.5762162206461842,0.973601648953624,0.07000000000000002
4,2023/24,0.5,ALL,0.2,1.0,3616,0.5770869237500781,0.9745406455178889,0.08000000000000002
4,2023/24,0.5,ALL,0.24,2.0,3616,0.5759787372583217,0.9745682508216325,0.06000000000000004
4,2023/24,0.5,ALL,0.32,1.0,3616,0.57803797565876,0.9746337301933327,0.03999999999999998
4,2023/24,0.5,ALL,0.34,2.0,3616,0.5782239813518336,0.9751172834597951,0.08
4,2023/24,0.5,ALL,0.34,1.5,3616,0.5790495284251304,0.9758584276946628,0.06999999999999999
4,2023/24,0.5,ALL,0.2,1.25,3616,0.5778274277076233,0.9768678775553854,0.08500000000000002
4,2023/24,0.5,ALL,0.34,1.25,3616,0.5799751739311356,0.9775520113585234,0.065
4,2023/24,0.5,ALL,0.36,2.0,3616,0.5809749548301714,0.9792649316545563,0.09999999999999996
4,2023/24,0.5,ALL,0.22,2.0,3616,0.5778316130992547,0.9794023803413016,0.08000000000000003
4,2023/24,0.5,ALL,0.2,1.5,3616,0.578657566146504,0.9796663631540063,0.09000000000000001
4,2023/24,0.5,ALL,0.34,1.0,3616,0.5814057109875894,0.9804517726157683,0.06
4,2023/24,0.5,ALL,0.36,1.5,3616,0.5824353098517656,0.9813066722068622,0.08999999999999996
4,2023/24,0.5,ALL,0.18,1.0,3616,0.5801376417760138,0.9820638075484139,0.10000000000000003
4,2023/24,0.5,ALL,0.36,1.25,3616,0.5837688828693668,0.9838109348303634,0.08499999999999996
4,2023/24,0.5,ALL,0.38,2.0,3616,0.5844932365283875,0.9845866327793769,0.11999999999999998
4,2023/24,0.5,ALL,0.18,1.25,3616,0.581007494867708,0.9849766530593344,0.10500000000000004
4,2023/24,0.5,ALL,0.2,2.0,3616,0.5804517971600661,0.9863937897177814,0.10000000000000002
4,2023/24,0.5,ALL,0.36,1.0,3616,0.5856903682242425,0.9876960124485381,0.07999999999999996
4,2023/24,0.5,ALL,0.38,1.5,3616,0.5866535379822517,0.9880073790314141,0.10999999999999997
4,2023/24,0.5,ALL,0.18,1.5,3616,0.5819313583506749,0.9882950498273906,0.11000000000000003
