season,local_team_id,team_name,country,country_code,club_id,uefa_team_id,uefa_team_name,resolution_method,similarity,runner_up_similarity,identity_status,event_identity_verified
2020/21,205,Mura Murska Sobota,Slovenia,SLO,AO-UEFA-2607561,2607561,Mura,fixture_graph_unique,,,VERIFIED,True
2020/21,206,NK Celje,Slovenia,SLO,AO-UEFA-59030,59030,Celje,exact_name_country,1.0,,VERIFIED,True
2020/21,207,NK Maribor,Slovenia,SLO,AO-UEFA-57490,57490,Maribor,exact_name_country,1.0,,VERIFIED,True
2020/21,208,Olimpija Ljubljana,Slovenia,SLO,AO-UEFA-53081,53081,Olimpija,exact_name_country,1.0,,VERIFIED,True
2020/21,209,Atlético Madrid,Spain,ESP,AO-UEFA-50124,50124,Atleti,fixture_graph_unique,,,VERIFIED,True
2020/21,210,FC Barcelona,Spain,ESP,AO-UEFA-50080,50080,Barcelona,exact_name_country,1.0,,VERIFIED,True
2020/21,211,Granada CF,Spain,ESP,AO-UEFA-2602893,2602893,Granada,exact_name_country,1.0,,VERIFIED,True
2020/21,212,Real Madrid,Spain,ESP,AO-UEFA-50051,50051,Real Madrid,exact_name_country,1.0,,VERIFIED,True
2020/21,213,Real Sociedad,Spain,ESP,AO-UEFA-50123,50123,Real Sociedad,exact_name_country,1.0,,VERIFIED,True
2020/21,214,Sevilla,Spain,ESP,AO-UEFA-52714,52714,Sevilla,exact_name_country,1.0,,VERIFIED,True
2020/21,215,Villarreal,Spain,ESP,AO-UEFA-70691,70691,Villarreal,exact_name_country,1.0,,VERIFIED,True
2020/21,216,Djurgårdens IF,Sweden,SWE,AO-UEFA-52809,52809,Djurgården,fixture_graph_unique,,,VERIFIED,True
2020/21,217,Hammarby IF,Sweden,SWE,AO-UEFA-52343,52343,Hammarby,exact_name_country,1.0,,VERIFIED,True
2020/21,218,IFK Göteborg,Sweden,SWE,AO-UEFA-50066,50066,IFK Göteborg,exact_name_country,1.0,,VERIFIED,True
2020/21,219,Malmö FF,Sweden,SWE,AO-UEFA-50152,50152,Malmö,exact_name_country,1.0,,VERIFIED,True
2020/21,220,FC Basel,Switzerland,SUI,AO-UEFA-59856,59856,Basel,fixture_graph_unique,,,VERIFIED,True
2020/21,221,FC Sankt Gallen,Switzerland,SUI,AO-UEFA-51151,51151,St. Gallen,fixture_graph_unique,,,VERIFIED,True
2020/21,222,Servette FC Genève,Switzerland,SUI,AO-UEFA-50008,50008,Servette,fixture_graph_unique,,,VERIFIED,True
2020/21,223,Young Boys,Switzerland,SUI,AO-UEFA-50031,50031,Young Boys,exact_name_country,1.0,,VERIFIED,True
2020/21,224,Alanyaspor,Türkiye,TUR,AO-UEFA-2607117,2607117,Alanyaspor,exact_name_country,1.0,,VERIFIED,True
2020/21,225,Besiktas,Türkiye,TUR,AO-UEFA-50157,50157,Beşiktaş,exact_name_country,1.0,,VERIFIED,True
2020/21,226,Galatasaray,Türkiye,TUR,AO-UEFA-50067,50067,Galatasaray,exact_name_country,1.0,,VERIFIED,True
2020/21,227,Istanbul Basaksehir,Türkiye,TUR,AO-UEFA-2600288,2600288,Başakşehir,exact_name_country,1.0,,VERIFIED,True
2020/21,228,Sivasspor,Türkiye,TUR,AO-UEFA-89728,89728,Sivasspor,exact_name_country,1.0,,VERIFIED,True
2020/21,229,Desna Chernihiv,Ukraine,UKR,AO-UEFA-2605051,2605051,Desna,fixture_graph_unique,,,VERIFIED,True
2020/21,230,Dinamo Kiev,Ukraine,UKR,AO-UEFA-52723,52723,Dynamo Kyiv,exact_name_country,1.0,,VERIFIED,True
2020/21,231,Kolos Kovalivka,Ukraine,UKR,AO-UEFA-2609189,2609189,Kolos Kovalivka,exact_name_country,1.0,,VERIFIED,True
2020/21,232,Shakhtar Donetsk,Ukraine,UKR,AO-UEFA-52707,52707,Shakhtar,exact_name_country,1.0,,VERIFIED,True
2020/21,233,Zorya Luhansk,Ukraine,UKR,AO-UEFA-65130,65130,Zorya Luhansk,exact_name_country,1.0,,VERIFIED,True
2020/21,234,Bala Town,Wales,WAL,AO-UEFA-2600717,2600717,Bala,fixture_graph_unique,,,VERIFIED,True
2020/21,235,Barry Town,Wales,WAL,AO-UEFA-53069,53069,Barry,fixture_graph_unique,,,VERIFIED,True
2020/21,236,Connah's Quay,Wales,WAL,AO-UEFA-64275,64275,Connah's Quay,exact_name_country,1.0,,VERIFIED,True
2020/21,237,The New Saints,Wales,WAL,AO-UEFA-60457,60457,The New Saints,exact_name_country,1.0,,VERIFIED,True
2021/22,1,KF Laçi,Albania,ALB,AO-UEFA-64111,64111,Laç,exact_name_country,1.0,,VERIFIED,True
2021/22,2,Partizani Tirana,Albania,ALB,AO-UEFA-52876,52876,Partizani,fixture_graph_unique,,,VERIFIED,True
2021/22,3,Teuta Durrës,Albania,ALB,AO-UEFA-59316,59316,Teuta,fixture_graph_unique,,,VERIFIED,True
2021/22,4,Vllaznia Shkodër,Albania,ALB,AO-UEFA-52878,52878,Vllaznia,fixture_graph_unique,,,VERIFIED,True
2021/22,5,FC Santa Coloma,Andorra,AND,AO-UEFA-62180,62180,FC Santa Coloma,exact_name_country,1.0,,VERIFIED,True
2021/22,6,Inter Club d'Escaldes,Andorra,AND,AO-UEFA-63401,63401,Inter Escaldes,exact_name_country,1.0,,VERIFIED,True
2021/22,7,Sant Julià,Andorra,AND,AO-UEFA-63399,63399,Sant Julià,exact_name_country,1.0,,VERIFIED,True
2021/22,8,Alashkert FC,Armenia,ARM,AO-UEFA-2605268,2605268,Alashkert,fixture_graph_unique,,,VERIFIED,True
2021/22,9,Ararat Yerevan,Armenia,ARM,AO-UEFA-59318,59318,Ararat-Yerevan,exact_name_country,1.0,,VERIFIED,True
2021/22,10,FC Noah,Armenia,ARM,AO-UEFA-2609987,2609987,Noah,exact_name_country,1.0,,VERIFIED,True
2021/22,11,Urartu FC,Armenia,ARM,AO-UEFA-77866,77866,Urartu,fixture_graph_unique,,,VERIFIED,True
2021/22,12,Austria Wien,Austria,AUT,AO-UEFA-50110,50110,Austria Wien,exact_name_country,1.0,,VERIFIED,True
2021/22,13,FC Salzburg,Austria,AUT,AO-UEFA-50030,50030,Salzburg,exact_name_country,1.0,,VERIFIED,True
2021/22,14,LASK,Austria,AUT,AO-UEFA-63405,63405,LASK,exact_name_country,1.0,,VERIFIED,True
2021/22,15,Rapid Wien,Austria,AUT,AO-UEFA-50042,50042,SK Rapid,exact_name_country,1.0,,VERIFIED,True
2021/22,16,Sturm Graz,Austria,AUT,AO-UEFA-50111,50111,Sturm Graz,exact_name_country,1.0,,VERIFIED,True
2021/22,17,Kesla FK,Azerbaijan,AZB,AO-UEFA-74072,74072,Şamaxı,fixture_graph_unique,,,VERIFIED,True
2021/22,18,Neftchi Baku,Azerbaijan,AZB,AO-UEFA-59890,59890,Neftchi,fixture_graph_unique,,,VERIFIED,True
2021/22,19,Qarabag FK,Azerbaijan,AZB,AO-UEFA-60609,60609,Qarabağ,exact_name_country,1.0,,VERIFIED,True
2021/22,20,Sumgayit FK,Azerbaijan,AZB,AO-UEFA-2603921,2603921,Sumqayıt,fixture_graph_unique,,,VERIFIED,True
2021/22,21,BATE Borisov,Belarus,BLS,AO-UEFA-66168,66168,BATE,fixture_graph_unique,,,VERIFIED,True
2021/22,22,Dynamo Brest,Belarus,BLS,AO-UEFA-64374,64374,Dynamo Brest,exact_name_country,1.0,,VERIFIED,True
2021/22,23,Shakhtior Saligorsk,Belarus,BLS,AO-UEFA-64375,64375,Shakhtyor,fixture_graph_unique,,,VERIFIED,True
2021/22,24,Torpedo Zhodino,Belarus,BLS,AO-UEFA-79551,79551,Torpedo-Belaz,exact_name_country,1.0,,VERIFIED,True
2021/22,25,AA Gent,Belgium,BEL,AO-UEFA-4608,4608,Gent,fixture_graph_unique,,,VERIFIED,True
2021/22,26,Anderlecht,Belgium,BEL,AO-UEFA-50074,50074,Anderlecht,exact_name_country,1.0,,VERIFIED,True
2021/22,27,Club Brugge,Belgium,BEL,AO-UEFA-50043,50043,Club Brugge,exact_name_country,1.0,,VERIFIED,True
2021/22,28,Racing Genk,Belgium,BEL,AO-UEFA-61582,61582,Genk,fixture_graph_unique,,,VERIFIED,True
2021/22,29,Royal Antwerp,Belgium,BEL,AO-UEFA-50113,50113,Antwerp,fixture_graph_unique,,,VERIFIED,True
2021/22,30,Borac Banja Luka,Bosnia-Herzegovina,BOS,AO-UEFA-50104,50104,Borac,fixture_graph_unique,,,VERIFIED,True
2021/22,31,FK Sarajevo,Bosnia-Herzegovina,BOS,AO-UEFA-64378,64378,Sarajevo,exact_name_country,1.0,,VERIFIED,True
2021/22,32,Siroki Brijeg,Bosnia-Herzegovina,BOS,AO-UEFA-73387,73387,Široki Brijeg,exact_name_country,1.0,,VERIFIED,True
2021/22,33,Velez Mostar,Bosnia-Herzegovina,BOS,AO-UEFA-50163,50163,Velež,fixture_graph_unique,,,VERIFIED,True
2021/22,34,Arda Kardzhali,Bulgaria,BUL,AO-UEFA-2610060,2610060,Arda,fixture_graph_unique,,,VERIFIED,True
2021/22,35,CSKA Sofia,Bulgaria,BUL,AO-UEFA-2608297,2608297,CSKA Sofia,exact_name_country,1.0,,VERIFIED,True
2021/22,36,Lokomotiv Plovdiv,Bulgaria,BUL,AO-UEFA-52369,52369,Lokomotiv Plovdiv,exact_name_country,1.0,,VERIFIED,True
2021/22,37,Ludogorets Razgrad,Bulgaria,BUL,AO-UEFA-2603104,2603104,Ludogorets,fixture_graph_unique,,,VERIFIED,True
2021/22,38,Dinamo Zagreb,Croatia,CRO,AO-UEFA-50164,50164,GNK Dinamo,exact_name_country,1.0,,VERIFIED,True
2021/22,39,Hajduk Split,Croatia,CRO,AO-UEFA-52359,52359,Hajduk Split,exact_name_country,1.0,,VERIFIED,True
2021/22,40,NK Osijek,Croatia,CRO,AO-UEFA-53082,53082,Osijek,exact_name_country,1.0,,VERIFIED,True
2021/22,41,NK Rijeka,Croatia,CRO,AO-UEFA-52356,52356,Rijeka,fixture_graph_unique,,,VERIFIED,True
2021/22,42,AEL Limassol,Cyprus,CYP,AO-UEFA-52800,52800,AEL,fixture_graph_unique,,,VERIFIED,True
2021/22,43,Anorthosis Famagusta,Cyprus,CYP,AO-UEFA-52897,52897,Anorthosis,fixture_graph_unique,,,VERIFIED,True
2021/22,44,Apollon Limassol,Cyprus,CYP,AO-UEFA-52741,52741,Apollon,fixture_graph_unique,,,VERIFIED,True
2021/22,45,Omonia Nicosia,Cyprus,CYP,AO-UEFA-50077,50077,Omonia,fixture_graph_unique,,,VERIFIED,True
2021/22,46,1.FC Slovácko,Czechia,CZE,AO-UEFA-75794,75794,Slovácko,exact_name_country,1.0,,VERIFIED,True
2021/22,47,FK Jablonec,Czechia,CZE,AO-UEFA-62169,62169,Jablonec,exact_name_country,1.0,,VERIFIED,True
2021/22,48,Slavia Praha,Czechia,CZE,AO-UEFA-52498,52498,Slavia Praha,exact_name_country,1.0,,VERIFIED,True
2021/22,49,Sparta Praha,Czechia,CZE,AO-UEFA-50033,50033,Sparta Praha,exact_name_country,1.0,,VERIFIED,True
2021/22,50,Viktoria Plzen,Czechia,CZE,AO-UEFA-64388,64388,Viktoria Plzeň,exact_name_country,1.0,,VERIFIED,True
2021/22,51,AGF Aarhus,Denmark,DEN,AO-UEFA-50019,50019,Aarhus,exact_name_country,1.0,,VERIFIED,True
2021/22,52,Brøndby IF,Denmark,DEN,AO-UEFA-50021,50021,Brøndby,exact_name_country,1.0,,VERIFIED,True
2021/22,53,FC København,Denmark,DEN,AO-UEFA-52709,52709,Copenhagen,fixture_graph_unique,,,VERIFIED,True
2021/22,54,FC Midtjylland,Denmark,DEN,AO-UEFA-75795,75795,Midtjylland,exact_name_country,1.0,,VERIFIED,True
2021/22,55,Randers FC,Denmark,DEN,AO-UEFA-64146,64146,Randers,exact_name_country,1.0,,VERIFIED,True
2021/22,56,Chelsea,England,ENG,AO-UEFA-52914,52914,Chelsea,exact_name_country,1.0,,VERIFIED,True
2021/22,57,Leicester City,England,ENG,AO-UEFA-53577,53577,Leicester,fixture_graph_unique,,,VERIFIED,True
2021/22,58,Liverpool,England,ENG,AO-UEFA-7889,7889,Liverpool,exact_name_country,1.0,,VERIFIED,True
2021/22,59,Manchester City,England,ENG,AO-UEFA-52919,52919,Man City,exact_name_country,1.0,,VERIFIED,True
2021/22,60,Manchester United,England,ENG,AO-UEFA-52682,52682,Man Utd,exact_name_country,1.0,,VERIFIED,True
2021/22,61,Tottenham Hotspur,England,ENG,AO-UEFA-1652,1652,Tottenham,exact_name_country,1.0,,VERIFIED,True
2021/22,62,West Ham United,England,ENG,AO-UEFA-53358,53358,West Ham,fixture_graph_unique,,,VERIFIED,True
2021/22,63,Flora Tallinn,Estonia,EST,AO-UEFA-59341,59341,Flora Tallinn,exact_name_country,1.0,,VERIFIED,True
2021/22,64,Levadia Tallinn,Estonia,EST,AO-UEFA-77482,77482,Levadia Tallinn,exact_name_country,1.0,,VERIFIED,True
2021/22,65,Paide Linnameeskond,Estonia,EST,AO-UEFA-2600598,2600598,Paide,exact_name_country,1.0,,VERIFIED,True
2021/22,66,HB Torshavn,Faroe Islands,FAR,AO-UEFA-59025,59025,H. Bóltfelag,fixture_graph_unique,,,VERIFIED,True
2021/22,67,KI Klaksvik,Faroe Islands,FAR,AO-UEFA-57475,57475,Klaksvík,exact_name_country,1.0,,VERIFIED,True
2021/22,68,NSI Runavik,Faroe Islands,FAR,AO-UEFA-64150,64150,Runavík,exact_name_country,1.0,,VERIFIED,True
2021/22,69,HJK Helsinki,Finland,FIN,AO-UEFA-50052,50052,HJK,exact_name_country,1.0,,VERIFIED,True
2021/22,70,Honka Espoo,Finland,FIN,AO-UEFA-91760,91760,Honka,fixture_graph_unique,,,VERIFIED,True
2021/22,71,Inter Turku,Finland,FIN,AO-UEFA-64161,64161,Inter Turku,exact_name_country,1.0,,VERIFIED,True
2021/22,72,KuPS Kuopio,Finland,FIN,AO-UEFA-52350,52350,KuPS Kuopio,exact_name_country,1.0,,VERIFIED,True
2021/22,73,AS Monaco,France,FRA,AO-UEFA-50023,50023,Monaco,exact_name_country,1.0,,VERIFIED,True
2021/22,74,Lille OSC,France,FRA,AO-UEFA-75797,75797,Lille,fixture_graph_unique,,,VERIFIED,True
2021/22,75,Olympique Lyon,France,FRA,AO-UEFA-5312,5312,Lyon,fixture_graph_unique,,,VERIFIED,True
2021/22,76,Olympique Marseille,France,FRA,AO-UEFA-52748,52748,Marseille,fixture_graph_unique,,,VERIFIED,True
2021/22,77,Paris Saint-Germain,France,FRA,AO-UEFA-52747,52747,Paris,exact_name_country,1.0,,VERIFIED,True
2021/22,78,Stade Rennais,France,FRA,AO-UEFA-55031,55031,Rennes,fixture_graph_unique,,,VERIFIED,True
2021/22,79,Dila Gori,Georgia,GEO,AO-UEFA-64467,64467,Dila,fixture_graph_unique,,,VERIFIED,True
2021/22,80,Dinamo Batumi,Georgia,GEO,AO-UEFA-59885,59885,Dinamo Batumi,exact_name_country,1.0,,VERIFIED,True
2021/22,81,Dinamo Tbilisi,Georgia,GEO,AO-UEFA-52705,52705,Dinamo Tbilisi,exact_name_country,1.0,,VERIFIED,True
2021/22,82,Gagra Tbilisi,Georgia,GEO,AO-UEFA-2600544,2600544,Gagra,fixture_graph_unique,,,VERIFIED,True
2021/22,83,Bayer Leverkusen,Germany,GER,AO-UEFA-50109,50109,Leverkusen,fixture_graph_unique,,,VERIFIED,True
2021/22,84,Bayern München,Germany,GER,AO-UEFA-50037,50037,Bayern München,exact_name_country,1.0,,VERIFIED,True
2021/22,85,Borussia Dortmund,Germany,GER,AO-UEFA-52758,52758,B. Dortmund,exact_name_country,1.0,,VERIFIED,True
2021/22,86,Eintracht Frankfurt,Germany,GER,AO-UEFA-50072,50072,Frankfurt,exact_name_country,1.0,,VERIFIED,True
2021/22,87,RB Leipzig,Germany,GER,AO-UEFA-2603790,2603790,Leipzig,exact_name_country,1.0,,VERIFIED,True
2021/22,88,Union Berlin,Germany,GER,AO-UEFA-77977,77977,Union Berlin,exact_name_country,1.0,,VERIFIED,True
2021/22,89,VfL Wolfsburg,Germany,GER,AO-UEFA-64332,64332,Wolfsburg,exact_name_country,1.0,,VERIFIED,True
2021/22,90,Europa FC,Gibraltar,GIB,AO-UEFA-2606416,2606416,Europa,exact_name_country,1.0,,VERIFIED,True
2021/22,91,Lincoln Red Imps,Gibraltar,GIB,AO-UEFA-2605572,2605572,L. Red Imps,exact_name_country,1.0,,VERIFIED,True
2021/22,92,Mons Calpe,Gibraltar,GIB,AO-UEFA-2608011,2608011,Mons Calpe,exact_name_country,1.0,,VERIFIED,True
2021/22,93,St Joseph's FC,Gibraltar,GIB,AO-UEFA-2605575,2605575,St Joseph's,exact_name_country,1.0,,VERIFIED,True
2021/22,94,AEK Athens,Greece,GRE,AO-UEFA-50129,50129,AEK Athens,exact_name_country,1.0,,VERIFIED,True
2021/22,95,Aris Thessaloniki,Greece,GRE,AO-UEFA-52949,52949,Aris T.,fixture_graph_unique,,,VERIFIED,True
2021/22,96,Olympiakos Piraeus,Greece,GRE,AO-UEFA-2610,2610,Olympiacos,fixture_graph_unique,,,VERIFIED,True
2021/22,97,PAOK Thessaloniki,Greece,GRE,AO-UEFA-50130,50130,PAOK,fixture_graph_unique,,,VERIFIED,True
2021/22,98,FC Fehérvár,Hungary,HUN,AO-UEFA-52288,52288,Fehérvár,fixture_graph_unique,,,VERIFIED,True
2021/22,99,Ferencváros,Hungary,HUN,AO-UEFA-52298,52298,Ferencváros,exact_name_country,1.0,,VERIFIED,True
2021/22,100,Puskás Akadémia,Hungary,HUN,AO-UEFA-2605472,2605472,Puskás Akadémia,exact_name_country,1.0,,VERIFIED,True
2021/22,101,Újpest TE,Hungary,HUN,AO-UEFA-50132,50132,Újpest,fixture_graph_unique,,,VERIFIED,True
2021/22,102,Breidablik,Iceland,ISL,AO-UEFA-71235,71235,Breiðablik,exact_name_country,1.0,,VERIFIED,True
2021/22,103,FH Hafnarfjardar,Iceland,ISL,AO-UEFA-59329,59329,FH,fixture_graph_unique,,,VERIFIED,True
2021/22,104,Stjarnan FC,Iceland,ISL,AO-UEFA-52308,52308,Stjarnan,fixture_graph_unique,,,VERIFIED,True
2021/22,105,Valur Reykjavik,Iceland,ISL,AO-UEFA-50057,50057,Valur,fixture_graph_unique,,,VERIFIED,True
2021/22,106,Bohemians Dublin,Ireland,IRL,AO-UEFA-52375,52375,Bohemians,fixture_graph_unique,,,VERIFIED,True
2021/22,107,Dundalk,Ireland,IRL,AO-UEFA-50055,50055,Dundalk,exact_name_country,1.0,,VERIFIED,True
2021/22,108,Shamrock Rovers,Ireland,IRL,AO-UEFA-52381,52381,Shamrock Rovers,exact_name_country,1.0,,VERIFIED,True
2021/22,109,Sligo Rovers,Ireland,IRL,AO-UEFA-52660,52660,Sligo,fixture_graph_unique,,,VERIFIED,True
2021/22,110,Hapoel Beer-Sheva,Israel,ISR,AO-UEFA-59340,59340,H. Beer-Sheva,fixture_graph_unique,,,VERIFIED,True
2021/22,111,MS Ashdod,Israel,ISR,AO-UEFA-64186,64186,Ashdod,fixture_graph_unique,,,VERIFIED,True
2021/22,112,Maccabi Haifa,Israel,ISR,AO-UEFA-59045,59045,Maccabi Haifa,exact_name_country,1.0,,VERIFIED,True
2021/22,113,Maccabi Tel-Aviv,Israel,ISR,AO-UEFA-57477,57477,M. Tel-Aviv,fixture_graph_unique,,,VERIFIED,True
2021/22,114,AC Milan,Italy,ITA,AO-UEFA-50058,50058,Milan,exact_name_country,1.0,,VERIFIED,True
2021/22,115,AS Roma,Italy,ITA,AO-UEFA-50137,50137,Roma,exact_name_country,1.0,,VERIFIED,True
2021/22,116,Atalanta,Italy,ITA,AO-UEFA-52816,52816,Atalanta,exact_name_country,1.0,,VERIFIED,True
2021/22,117,Internazionale,Italy,ITA,AO-UEFA-50138,50138,Inter,fixture_graph_unique,,,VERIFIED,True
2021/22,118,Juventus,Italy,ITA,AO-UEFA-50139,50139,Juventus,exact_name_country,1.0,,VERIFIED,True
2021/22,119,Lazio,Italy,ITA,AO-UEFA-52973,52973,Lazio,exact_name_country,1.0,,VERIFIED,True
2021/22,120,Napoli,Italy,ITA,AO-UEFA-50136,50136,Napoli,exact_name_country,1.0,,VERIFIED,True
2021/22,121,FK Astana,Kazakhstan,KAZ,AO-UEFA-2600605,2600605,Astana,fixture_graph_unique,,,VERIFIED,True
2021/22,122,Kairat Almaty,Kazakhstan,KAZ,AO-UEFA-79970,79970,Kairat Almaty,exact_name_country,1.0,,VERIFIED,True
2021/22,123,Shakhtyor Karaganda,Kazakhstan,KAZ,AO-UEFA-79968,79968,Shakhter,fixture_graph_unique,,,VERIFIED,True
2021/22,124,Tobol Kustanai,Kazakhstan,KAZ,AO-UEFA-79969,79969,Tobol,fixture_graph_unique,,,VERIFIED,True
2021/22,125,FC Drita,Kosovo,KOS,AO-UEFA-2608290,2608290,Drita,exact_name_country,1.0,,VERIFIED,True
2021/22,126,FC Prishtina,Kosovo,KOS,AO-UEFA-2608287,2608287,Prishtina,exact_name_country,1.0,,VERIFIED,True
2021/22,127,KF Llapi,Kosovo,KOS,AO-UEFA-2608286,2608286,Llapi,exact_name_country,1.0,,VERIFIED,True
2021/22,128,FK Liepaja,Latvia,LAT,AO-UEFA-2606320,2606320,Liepāja,exact_name_country,1.0,,VERIFIED,True
2021/22,129,RFS Riga,Latvia,LAT,AO-UEFA-2609104,2609104,RFS,fixture_graph_unique,,,VERIFIED,True
2021/22,130,Riga FC,Latvia,LAT,AO-UEFA-2607924,2607924,Riga,exact_name_country,1.0,,VERIFIED,True
2021/22,131,Valmieras FK,Latvia,LAT,AO-UEFA-2602920,2602920,Valmiera,fixture_graph_unique,,,VERIFIED,True
2021/22,132,FC Vaduz,Liechtenstein,LIE,AO-UEFA-57482,57482,Vaduz,exact_name_country,1.0,,VERIFIED,True
2021/22,133,FK Panevezys,Lithuania,LIT,AO-UEFA-2608927,2608927,Panevėžys,exact_name_country,1.0,,VERIFIED,True
2021/22,134,Kauno Zalgiris,Lithuania,LIT,AO-UEFA-2605907,2605907,Kauno Žalgiris,exact_name_country,1.0,,VERIFIED,True
2021/22,135,Suduva Marijampole,Lithuania,LIT,AO-UEFA-79557,79557,Sūduva,fixture_graph_unique,,,VERIFIED,True
2021/22,136,Zalgiris Vilnius,Lithuania,LIT,AO-UEFA-2602334,2602334,Žalgiris,fixture_graph_unique,,,VERIFIED,True
2021/22,137,CS Fola Esch,Luxembourg,LUX,AO-UEFA-7607,7607,Fola,exact_name_country,1.0,,VERIFIED,True
2021/22,138,F91 Dudelange,Luxembourg,LUX,AO-UEFA-59028,59028,Diddeleng,fixture_graph_unique,,,VERIFIED,True
2021/22,139,Racing Union Luxembourg,Luxembourg,LUX,AO-UEFA-88135,88135,Racing Union,fixture_graph_unique,,,VERIFIED,True
2021/22,140,Swift Hesperange,Luxembourg,LUX,AO-UEFA-52977,52977,Swift Hesper,fixture_graph_unique,,,VERIFIED,True
2021/22,141,Birkirkara,Malta,MLT,AO-UEFA-62171,62171,Birkirkara,exact_name_country,1.0,,VERIFIED,True
2021/22,142,Gzira United,Malta,MLT,AO-UEFA-64201,64201,Gżira,fixture_graph_unique,,,VERIFIED,True
2021/22,143,Hibernians FC,Malta,MLT,AO-UEFA-52640,52640,Hibernians,exact_name_country,1.0,,VERIFIED,True
2021/22,144,Mosta FC,Malta,MLT,AO-UEFA-79947,79947,Mosta,exact_name_country,1.0,,VERIFIED,True
2021/22,145,Milsami Orhei,Moldova,MOL,AO-UEFA-2600714,2600714,Milsami,fixture_graph_unique,,,VERIFIED,True
2021/22,146,Petrocub Hîncesti,Moldova,MOL,AO-UEFA-2607112,2607112,Petrocub,fixture_graph_unique,,,VERIFIED,True
2021/22,147,Sfântul Gheorghe,Moldova,MOL,AO-UEFA-2600716,2600716,FCSG,fixture_graph_unique,,,VERIFIED,True
2021/22,148,Sheriff Tiraspol,Moldova,MOL,AO-UEFA-69606,69606,Sheriff,fixture_graph_unique,,,VERIFIED,True
2021/22,149,Buducnost Podgorica,Montenegro,MON,AO-UEFA-53078,53078,Budućnost,fixture_graph_unique,,,VERIFIED,True
2021/22,150,Decic Tuzi,Montenegro,MON,AO-UEFA-2600105,2600105,Dečić,fixture_graph_unique,,,VERIFIED,True
2021/22,151,FK Podgorica,Montenegro,MON,AO-UEFA-2607980,2607980,FK Podgorica,exact_name_country,1.0,,VERIFIED,True
2021/22,152,Sutjeska Niksic,Montenegro,MON,AO-UEFA-73936,73936,Sutjeska,fixture_graph_unique,,,VERIFIED,True
2021/22,153,AZ Alkmaar,Netherlands,NED,AO-UEFA-52327,52327,AZ Alkmaar,exact_name_country,1.0,,VERIFIED,True
2021/22,154,Ajax,Netherlands,NED,AO-UEFA-50143,50143,Ajax,exact_name_country,1.0,,VERIFIED,True
2021/22,155,Feyenoord,Netherlands,NED,AO-UEFA-52749,52749,Feyenoord,exact_name_country,1.0,,VERIFIED,True
2021/22,156,PSV Eindhoven,Netherlands,NED,AO-UEFA-50062,50062,PSV,exact_name_country,1.0,,VERIFIED,True
2021/22,157,Vitesse Arnhem,Netherlands,NED,AO-UEFA-52985,52985,Vitesse,fixture_graph_unique,,,VERIFIED,True
2021/22,158,FC Struga,North Macedonia,MAC,AO-UEFA-2609278,2609278,Struga,exact_name_country,1.0,,VERIFIED,True
2021/22,159,FK Shkupi,North Macedonia,MAC,AO-UEFA-2606993,2606993,Shkupi,fixture_graph_unique,,,VERIFIED,True
2021/22,160,Shkendija Tetovo,North Macedonia,MAC,AO-UEFA-75807,75807,Shkëndija,fixture_graph_unique,,,VERIFIED,True
2021/22,161,Sileks Kratovo,North Macedonia,MAC,AO-UEFA-59871,59871,Sileks,fixture_graph_unique,,,VERIFIED,True
2021/22,162,Coleraine,Northern Ireland,NIR,AO-UEFA-52377,52377,Coleraine,exact_name_country,1.0,,VERIFIED,True
2021/22,163,Glentoran,Northern Ireland,NIR,AO-UEFA-50056,50056,Glentoran,exact_name_country,1.0,,VERIFIED,True
2021/22,164,Larne FC,Northern Ireland,NIR,AO-UEFA-85009,85009,Larne,exact_name_country,1.0,,VERIFIED,True
2021/22,165,Linfield Belfast,Northern Ireland,NIR,AO-UEFA-50134,50134,Linfield,fixture_graph_unique,,,VERIFIED,True
2021/22,166,Bodø/Glimt,Norway,NOR,AO-UEFA-59333,59333,Bodø/Glimt,exact_name_country,1.0,,VERIFIED,True
2021/22,167,Molde FK,Norway,NOR,AO-UEFA-50142,50142,Molde,exact_name_country,1.0,,VERIFIED,True
2021/22,168,Rosenborg BK,Norway,NOR,AO-UEFA-52806,52806,Rosenborg,exact_name_country,1.0,,VERIFIED,True
2021/22,169,Vålerengens IF,Norway,NOR,AO-UEFA-52318,52318,Vålerenga,fixture_graph_unique,,,VERIFIED,True
2021/22,170,Legia Warsaw,Poland,POL,AO-UEFA-50146,50146,Legia Warszawa,fixture_graph_unique,,,VERIFIED,True
2021/22,171,Pogon Szczecin,Poland,POL,AO-UEFA-52652,52652,Pogoń,fixture_graph_unique,,,VERIFIED,True
2021/22,172,Raków Czestochowa,Poland,POL,AO-UEFA-60566,60566,Raków,exact_name_country,1.0,,VERIFIED,True
2021/22,173,Slask Wroclaw,Poland,POL,AO-UEFA-52655,52655,Śląsk,fixture_graph_unique,,,VERIFIED,True
2021/22,174,Benfica,Portugal,POR,AO-UEFA-50147,50147,Benfica,exact_name_country,1.0,,VERIFIED,True
2021/22,175,CD Santa Clara,Portugal,POR,AO-UEFA-73927,73927,Santa Clara,exact_name_country,1.0,,VERIFIED,True
2021/22,176,FC Porto,Portugal,POR,AO-UEFA-50064,50064,Porto,exact_name_country,1.0,,VERIFIED,True
