reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,matches,brier,log_loss,advance_reserve_added,trophy_reserve_added,max_reserve,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation
111.40819964349377,0.5,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16133051241511245,0.61601432335983,9008.413023045103,728.7390978946113,289.82952577547167,9.094947017729282e-13,611.7353511596712,0.9076337376236492
111.40819964349377,0.8,0.25,LATE_STRICT,0.25,6340,0.16133073509068616,0.6160150751692732,8166.055059278553,808.7189805042818,261.08531194061345,9.094947017729282e-13,595.7845750008782,0.9075479191297638
111.40819964349377,0.5,0.25,SEMIFINAL_HEAVY,0.25,6340,0.16133098523937714,0.616016318197225,8353.965387842029,680.6964251855034,289.7939979192934,9.094947017729282e-13,611.7109998578071,0.9077579005509728
74.27213309566253,0.5,0.25,LATE_STRICT,0.5,6340,0.16133162234941156,0.6160349653573087,4600.010945777196,455.5097240512717,222.95286920121427,9.094947017729282e-13,557.1697948205888,0.9081057393400193
148.54426619132505,0.5,0.25,LATE_STRICT,0.25,6340,0.16133258072636492,0.6160213180452968,9217.79738739116,786.3417004927095,297.0885323826501,9.094947017729282e-13,652.9021721773056,0.9077195561175347
111.40819964349377,0.8,0.45,LATE_STRICT,0.25,6340,0.16133320029883522,0.6160206038394347,8674.248357523835,856.6168195096681,261.1251812848768,9.094947017729282e-13,595.7992600552648,0.9074392765683558
74.27213309566253,0.5,0.45,LATE_STRICT,0.5,6340,0.16133456054583675,0.6160416115758728,4938.712422344341,487.20939394624077,223.02618834192455,9.094947017729282e-13,557.1972110529705,0.9078035486860184
111.40819964349377,0.8,0.6,LATE_STRICT,0.25,6340,0.1613353394492414,0.6160254603433203,9055.696961225012,892.9574891733853,261.15581887448997,9.094947017729282e-13,595.8103796500568,0.9072356858860531
148.54426619132505,0.5,0.45,LATE_STRICT,0.25,6340,0.16133620061579043,0.616029494378159,9896.088598377471,850.4710130811136,297.0885323826501,9.094947017729282e-13,652.9249091372158,0.9074977061812141
111.40819964349377,0.65,0.6,LATE_BALANCED,0.25,6340,0.16133679492607353,0.6160175309713436,11896.976120762178,828.3427158806705,287.3931800119166,9.094947017729282e-13,606.840638492517,0.9069937507703122
111.40819964349377,0.65,0.45,LATE_BALANCED,0.25,6340,0.16133791679516712,0.6160213711703993,11318.730147424434,791.8938732078432,287.3133413321159,9.094947017729282e-13,606.8179651159421,0.9074319728667486
111.40819964349377,0.65,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16133936594663445,0.616031938411048,9854.692289037277,792.200861658086,289.8276716307548,9.094947017729282e-13,612.2042083473257,0.9075168783979329
111.40819964349377,0.65,0.6,SEMIFINAL_HEAVY,0.25,6340,0.16133944818704385,0.6160315015446128,10345.888551230863,828.7235694527105,289.8551029975516,9.094947017729282e-13,612.2225588974311,0.9072868117973039
111.40819964349377,0.65,0.25,SEMIFINAL_HEAVY,0.25,6340,0.16133988616750744,0.616034033924739,9200.463862076316,744.1425063684034,289.7921633541037,9.094947017729282e-13,612.1798934345629,0.9076876024230028
111.40819964349377,0.65,0.25,LATE_BALANCED,0.25,6340,0.16134028777678566,0.6160285776313362,10548.800413584493,743.9112117916014,287.20952287606804,9.094947017729282e-13,606.7878436164215,0.9076136524442293
74.27213309566253,0.65,0.25,LATE_STRICT,0.5,6340,0.16134125142177533,0.6160561170589861,5018.939803922594,497.5908641868776,222.9523357548201,9.094947017729282e-13,557.7885247296604,0.9080966097130101
148.54426619132505,0.65,0.25,LATE_STRICT,0.25,6340,0.16134137251308237,0.6160388426638624,10057.311867186349,870.8992162126937,297.0885323826501,9.094947017729282e-13,653.3752388959797,0.907527833950344
74.27213309566253,0.65,0.45,LATE_STRICT,0.5,6340,0.1613441656851475,0.6160627207589728,5357.507890105437,529.2944025175751,223.02564761690596,9.094947017729282e-13,557.8159552624065,0.907857413485372
148.54426619132505,0.65,0.45,LATE_STRICT,0.25,6340,0.1613449497702305,0.6160469229477877,10735.317825806193,935.0531807921077,297.0885323826501,9.094947017729282e-13,653.3979491553632,0.9073753691792922
74.27213309566253,0.65,0.6,LATE_STRICT,0.5,6340,0.16134678804552505,0.6160688003388722,5611.508544028939,553.2877001241809,223.08129394428084,9.094947017729282e-13,557.8366191504679,0.9077725079541875
74.27213309566253,0.5,0.45,LATE_BALANCED,0.5,6340,0.16134680835399756,0.6160626525640591,6862.741098960469,486.42189069713646,246.4950853843871,9.094947017729282e-13,567.7409822455975,0.9076967320500121
